TimeStamp,Distance,ARx,ARy,ARz,NIx,NIy,NIz,Camx,Camy,Camz,AmbientLightIntensity,LightColorEstimate,FeaturePointNumber
38337.783521416,0.25482166,0.05568849,0.5953262,0.0019729675,-0.08657386,0.18972717,-0.14643307,0.0,0.0,0.0,1032.151460647583,5961.35595703125,3
38337.800193166,0.25482166,0.055690773,0.59534985,0.0019168435,-0.08657386,0.18972717,-0.14643307,0.0,0.0,0.0,1031.5041542053223,5961.35595703125,3
38337.816864875,0.25482166,0.055602968,0.5953076,0.0020335948,-0.08657386,0.18972717,-0.14643307,-6.5201816e-10,8.35102e-10,1.3978459e-10,1030.9863090515137,5961.35595703125,3
38337.833536833,0.25482166,0.055368327,0.59520394,0.0024496594,-0.08657386,0.18972717,-0.14643307,2.7830538e-10,-1.0220848e-09,-9.2306586e-11,1030.9863090515137,5961.35595703125,3
38337.850208583,0.25482166,0.05526232,0.59512264,0.0028287014,-0.08657386,0.18972717,-0.14643307,0.0,0.0,0.0,1031.7655801773071,5961.35595703125,3
38337.866880375,0.25482166,0.055356637,0.59516007,0.0027978946,-0.08657386,0.18972717,-0.14643307,-1.86524e-10,-1.0343711e-09,1.5730893e-10,1031.6941738128662,5961.35595703125,3
38337.883552208,0.25482166,0.05568523,0.59528327,0.0024279174,-0.08657386,0.18972717,-0.14643307,0.0,0.0,2.3283067e-10,1031.138300895691,5961.35595703125,3
38337.900224083,0.25482166,0.055926077,0.59542716,0.0018649955,-0.08657386,0.18972717,-0.14643307,-7.944079e-11,2.233227e-10,-5.3990423e-11,1031.887173652649,5961.35595703125,3
38337.916895791,0.25482166,0.056002673,0.5954046,0.0021510979,-0.08657386,0.18972717,-0.14643307,-7.572532e-11,2.0745342e-10,-3.0726702e-11,1032.4862003326416,5961.35595703125,3
38337.933567791,0.25482166,0.055788115,0.59529346,0.0022853515,-0.08657386,0.18972717,-0.14643307,4.6566134e-10,0.0,0.0,1032.4862003326416,5961.35595703125,3
38337.950239541,0.25482166,0.055689797,0.59521085,0.0028419418,-0.08657386,0.18972717,-0.14643307,-5.3221144e-10,2.0140203e-10,-2.6037705e-10,1031.7718982696533,5961.35595703125,3
38337.96691125,0.25482166,0.055841528,0.59523505,0.0023513471,-0.08657386,0.18972717,-0.14643307,7.317779e-10,-1.0383207e-09,-8.975095e-11,1031.9368839263916,5961.35595703125,3
38337.983583041,0.25482166,0.05604898,0.59531087,0.0023699657,-0.08657386,0.18972717,-0.14643307,-4.656613e-10,0.0,0.0,1032.5260162353516,5961.35595703125,3
38338.000255041,0.25482166,0.055968374,0.59534544,0.0017365857,-0.08657386,0.18972717,-0.14643307,4.656613e-10,0.0,0.0,1032.9973697662354,5961.35595703125,3
