160681.112826,-18.810928,-24.854298,39.367783,2
160681.122832,-18.781281,-24.841902,39.304855,2
160681.132838,-18.756027,-24.761961,39.523056,2
160681.142844,-18.773224,-24.795797,39.399719,2
160681.152850,-18.745499,-24.768280,39.258812,2
160681.162855,-18.787338,-24.732603,39.340553,2
160681.172861,-18.953217,-24.743168,39.487381,2
160681.182867,-18.979553,-24.789444,39.572479,2
160681.192873,-18.753174,-25.017933,39.524696,2
160681.202878,-18.827423,-24.919716,39.613899,2
160681.212884,-18.885468,-24.708864,39.552910,2
160681.222890,-18.726044,-24.977785,39.593307,2
160681.232896,-18.930542,-24.849451,39.483780,2
160681.242902,-18.797562,-24.864439,39.566139,2
160681.252908,-18.814148,-24.718828,39.361168,2
160681.262913,-18.911743,-24.612381,39.719543,2
160681.272919,-18.965393,-24.529547,39.706474,2
160681.282925,-18.965393,-24.529547,39.706474,2
160681.292931,-18.963272,-24.733131,39.675270,2
160681.302937,-19.058929,-24.656548,39.571434,2
160681.312942,-19.017410,-24.704185,39.575577,2
160681.322948,-18.910110,-24.690281,39.534500,2
160681.332954,-18.834656,-24.879404,39.493584,2
160681.342960,-18.754547,-25.026497,39.458504,2
160681.352966,-18.775085,-24.905624,39.561653,2
160681.362971,-18.785507,-24.986671,39.473206,2
160681.372977,-18.821884,-24.677063,39.470192,2
160681.382983,-18.855545,-24.747849,39.417793,2
160681.392989,-18.900742,-24.760857,39.354195,2
160681.402995,-18.984055,-24.882593,39.357269,2
160681.413000,-18.767273,-24.769558,39.124893,2
160681.423006,-18.739792,-24.827225,39.220901,2
160681.433012,-18.598267,-24.892487,39.109383,2
160681.443018,-18.612610,-24.941135,39.270439,2
160681.453024,-18.687454,-24.945507,39.296883,2
160681.463029,-18.710098,-24.949554,39.324600,2
160681.473035,-18.640518,-25.051605,39.336021,2
160681.483041,-18.659775,-25.040009,39.401741,2
160681.493047,-18.685287,-24.987980,39.389084,2
160681.503053,-18.559433,-24.848619,39.339539,2
160681.513058,-18.637344,-24.743046,39.329407,2
160681.523064,-18.698624,-24.762905,39.257767,2
160681.533070,-18.700256,-24.743376,39.213928,2
160681.543076,-18.564514,-24.990828,39.386612,2
160681.553082,-18.775604,-24.970968,39.277016,2
160681.563087,-18.654861,-24.912603,39.337036,2
160681.573093,-18.744751,-24.743998,39.394173,2
160681.583099,-18.660019,-24.938925,39.333321,2
160681.593105,-18.626740,-24.934452,39.183701,2
160681.603111,-18.541992,-24.893980,39.206200,2
160681.613116,-18.541992,-24.893980,39.206200,2
160681.623122,-18.421173,-24.890190,39.032967,2
160681.633128,-18.587067,-24.910015,39.106773,2
160681.643134,-18.542816,-24.929607,39.018631,2
160681.653140,-18.546555,-24.950041,39.180252,2
160681.663146,-18.666763,-24.948565,39.036453,2
