TimeStamp,Distance,ARx,ARy,ARz,NIx,NIy,NIz,Camx,Camy,Camz,AmbientLightIntensity,LightColorEstimate,FeaturePointNumber
131727.755825666,0.23677427,0.08341999,0.5858001,-0.041981973,0.03266621,0.17936318,-0.15107554,1.9191386e-11,1.0373492e-10,8.3429826e-11,994.4664239883423,5962.4609375,2
131727.772497666,0.23677427,0.08359623,0.58585066,-0.042251676,0.03266621,0.17936318,-0.15107554,0.0,0.0,0.0,993.3733344078064,5962.4609375,2
131727.789169291,0.23677427,0.08337474,0.58579767,-0.042042654,0.03266621,0.17936318,-0.15107554,-4.1552598e-11,1.2816935e-10,9.508087e-11,993.3733344078064,5962.4609375,2
131727.80584125,0.23677427,0.082796834,0.58563924,-0.0416482,0.03266621,0.17936318,-0.15107554,1.8661444e-11,-3.1745911e-10,-1.2903242e-10,991.7891025543213,5962.4609375,2
131727.822513166,0.23677427,0.08214497,0.5854444,-0.041201606,0.03266621,0.17936318,-0.15107554,0.0,-2.3283064e-10,2.3283064e-10,991.2213087081909,5962.4609375,2
131727.839185041,0.23677427,0.08178151,0.58536893,-0.040760305,0.03266621,0.17936318,-0.15107554,1.5786737e-11,-7.889643e-11,9.2617844e-11,990.7670617103577,5962.4609375,2
131727.855856791,0.23677427,0.08197809,0.58543354,-0.04058367,0.03266621,0.17936318,-0.15107554,5.820766e-11,0.0,0.0,990.4037117958069,5962.4609375,2
131727.872528708,0.23677427,0.0825408,0.5855767,-0.040622078,0.03266621,0.17936318,-0.15107554,2.550737e-11,2.6001548e-10,-3.347579e-10,989.024817943573,5962.4609375,2
131727.889200541,0.23677427,0.08293287,0.5856864,-0.04080606,0.03266621,0.17936318,-0.15107554,9.362889e-12,-1.01240544e-10,5.354102e-11,987.9217147827148,5962.4609375,2
131727.905872583,0.23677427,0.082891144,0.58568794,-0.040590342,0.03266621,0.17936318,-0.15107554,1.08184755e-11,-3.2142586e-10,5.6910466e-11,988.1274104118347,5962.4609375,2
131727.922544333,0.23677427,0.08246236,0.5855772,-0.040224552,0.03266621,0.17936318,-0.15107554,-1.1641532e-10,0.0,0.0,988.2919788360596,5962.4609375,2
131727.93921625,0.23677427,0.081863165,0.58532447,-0.04022502,0.03266621,0.17936318,-0.15107554,5.8207654e-11,-2.3283062e-10,0.0,988.4236454963684,5962.4609375,2
131727.955887958,0.23677427,0.08171022,0.5852252,-0.04046486,0.03266621,0.17936318,-0.15107554,0.0,2.3283064e-10,0.0,988.5289669036865,5962.4609375,2
131727.97256,0.23677427,0.082007974,0.58527,-0.04085824,0.03266621,0.17936318,-0.15107554,-4.359915e-11,-9.037304e-11,-1.5372717e-10,986.4276051521301,5962.4609375,2
131727.989231791,0.23677427,0.08240713,0.5853412,-0.041270554,0.03266621,0.17936318,-0.15107554,1.0950359e-11,-3.250967e-10,-1.6921792e-10,986.4276051521301,5962.4609375,2
131728.005903666,0.23677427,0.0824641,0.58535,-0.041302506,0.03266621,0.17936318,-0.15107554,1.7912694e-11,2.9876124e-10,-1.2538474e-10,983.4016561508179,5962.4609375,2
131728.022575583,0.23677427,0.08212957,0.5852617,-0.041032616,0.03266621,0.17936318,-0.15107554,-5.820766e-11,2.3283064e-10,0.0,982.3257923126221,5962.4609375,2
