131816.790503,0.128568,0.114355,-0.066051,-0.004391,-0.999981,0.004277,-0.115864,0.005154,0.064067,34.098755
131816.800508,0.018136,0.128201,-0.113530,-0.003481,-0.999981,0.005071,-0.134046,0.000714,0.147425,34.076630
131816.810513,-0.161707,0.054454,-0.113642,-0.002310,-0.999988,0.004370,-0.097300,-0.024411,0.205698,34.090588
131816.820519,-0.306343,0.049919,-0.082669,-0.001326,-0.999997,0.001982,0.014662,-0.033862,0.207399,34.120884
131816.830524,-0.332763,0.040677,-0.024614,-0.000778,-0.999999,-0.001326,0.103989,-0.024797,0.118178,34.120758
131816.840529,-0.210659,-0.076276,0.046817,-0.000881,-0.999991,-0.004107,0.163708,0.012626,-0.010053,34.123859
131816.850534,-0.029069,-0.111945,0.095490,-0.001620,-0.999985,-0.005299,0.172259,0.040985,-0.131603,34.141525
131816.860540,0.108761,-0.063378,0.111191,-0.002682,-0.999985,-0.004847,0.108380,0.044861,-0.201117,34.130245
131816.870545,0.175906,-0.079832,0.092515,-0.003719,-0.999987,-0.003382,0.012951,0.022311,-0.197271,34.110390
131816.880550,0.205641,-0.036469,0.038120,-0.004391,-0.999989,-0.001469,-0.081089,0.003285,-0.138470,34.110317
131816.890555,0.221658,0.068584,-0.023639,-0.004472,-0.999990,0.000680,-0.153777,0.001027,-0.068094,34.095089
131816.900561,0.189665,0.075406,-0.079146,-0.003944,-0.999988,0.002766,-0.174584,0.002613,0.013912,34.079796
131816.910566,0.085153,0.070658,-0.106870,-0.003001,-0.999987,0.004196,-0.133077,-0.004362,0.105041,34.094398
131816.920571,-0.066302,0.108772,-0.100670,-0.001947,-0.999989,0.004325,-0.054083,-0.019085,0.171624,34.102528
131816.930576,-0.194651,0.044055,-0.059405,-0.001126,-0.999995,0.002967,0.040707,-0.027593,0.189873,34.102390
131816.940581,-0.246887,-0.041835,0.003450,-0.000827,-0.999999,0.000683,0.123950,-0.018006,0.155384,34.121632
131816.950587,-0.203730,-0.048824,0.061548,-0.001154,-0.999998,-0.001604,0.163569,0.006071,0.064241,34.129787
131816.960592,-0.122021,-0.093006,0.097283,-0.001966,-0.999993,-0.003233,0.140379,0.021630,-0.036883,34.121937
131816.970597,-0.032938,-0.120739,0.101585,-0.002986,-0.999988,-0.003994,0.073527,0.022403,-0.108189,34.128357
131816.980602,0.047495,-0.044036,0.071716,-0.003875,-0.999985,-0.003916,-0.016694,0.014526,-0.146703,34.126789
131816.990608,0.133084,0.012086,0.017137,-0.004331,-0.999986,-0.003008,-0.106311,0.010362,-0.156385,34.107861
131817.000613,0.209667,0.026540,-0.040680,-0.004210,-0.999990,-0.001262,-0.156496,0.015722,-0.125767,34.104622
131817.010618,0.219275,0.092972,-0.086066,-0.003577,-0.999993,0.000926,-0.151956,0.012856,-0.061702,34.106892
131817.020623,0.145994,0.112709,-0.101544,-0.002625,-0.999993,0.002794,-0.105621,-0.000740,0.024397,34.098728
131817.030629,0.018550,0.056100,-0.083707,-0.001687,-0.999992,0.003634,-0.022025,-0.016274,0.109068,34.104141
131817.040634,-0.093994,0.029024,-0.040778,-0.001057,-0.999994,0.003218,0.067860,-0.021399,0.159456,34.117359
131817.050639,-0.154566,-0.010638,0.017064,-0.000953,-0.999998,0.001929,0.127677,-0.011752,0.149240,34.116096
131817.060644,-0.156936,-0.087742,0.071204,-0.001407,-0.999999,0.000347,0.146366,0.004073,0.102833,34.119026
131817.070650,-0.141126,-0.100386,0.094908,-0.002263,-0.999997,-0.001149,0.115575,0.011243,0.039617,34.127605
131817.080655,-0.116989,-0.071917,0.087342,-0.003191,-0.999992,-0.002438,0.042238,0.007545,-0.026203,34.123596
131817.090660,-0.059444,-0.055283,0.053286,-0.003909,-0.999987,-0.003327,-0.041547,0.003542,-0.079346,34.119087
131817.100665,0.035247,-0.002276,0.001668,-0.004190,-0.999985,-0.003485,-0.112479,0.008469,-0.118143,34.121357
131817.110671,0.142896,0.069851,-0.051578,-0.003931,-0.999989,-0.002593,-0.149695,0.021122,-0.138536,34.114849
131817.120676,0.200093,0.080086,-0.085726,-0.003215,-0.999994,-0.000815,-0.135441,0.022669,-0.111795,34.110859
131817.130681,0.176147,0.081050,-0.087040,-0.002337,-0.999997,0.001115,-0.072706,0.008999,-0.041444,34.116314
131817.140686,0.083451,0.074847,-0.063592,-0.001566,-0.999996,0.002431,0.005502,-0.007969,0.036540,34.113880
131817.150692,-0.006556,0.015832,-0.021501,-0.001130,-0.999995,0.002812,0.077913,-0.015996,0.100933,34.111115
131817.160697,-0.065093,-0.042710,0.034177,-0.001195,-0.999996,0.002434,0.124654,-0.008549,0.127677,34.116943
131817.170702,-0.097130,-0.061194,0.071038,-0.001736,-0.999997,0.001618,0.128110,0.001477,0.114867,34.116714
131817.180707,-0.121508,-0.084132,0.086030,-0.002534,-0.999997,0.000523,0.084688,0.004529,0.081005,34.112949
131817.190713,-0.146016,-0.081444,0.071717,-0.003350,-0.999994,-0.000832,0.017236,-0.001150,0.042427,34.116554
131817.200718,-0.130948,-0.027810,0.032556,-0.003901,-0.999990,-0.002246,-0.058736,-0.004191,-0.013257,34.117645
131817.210723,-0.053787,0.014648,-0.012132,-0.004013,-0.999987,-0.003211,-0.114044,0.003023,-0.070932,34.114754
131817.220728,0.056911,0.046447,-0.056724,-0.003652,-0.999988,-0.003206,-0.132594,0.017597,-0.117094,34.117775
131817.230734,0.148467,0.079502,-0.077537,-0.002960,-0.999993,-0.002142,-0.105194,0.024667,-0.127009,34.120804
131817.240739,0.170293,0.075193,-0.073051,-0.002179,-0.999997,-0.000492,-0.047534,0.018216,-0.093029,34.118393
131817.250744,0.128001,0.041459,-0.044353,-0.001560,-0.999998,0.001049,0.022785,0.002882,-0.025433,34.119835
131817.260749,0.063597,0.009273,-0.003808,-0.001308,-0.999997,0.002024,0.082103,-0.008624,0.041539,34.119579
131817.270755,0.010130,-0.030494,0.039891,-0.001484,-0.999996,0.002392,0.112979,-0.006977,0.085255,34.114441
131817.280760,-0.040121,-0.071765,0.066438,-0.002025,-0.999996,0.002242,0.101421,-0.001927,0.106981,34.113876
131817.290765,-0.086790,-0.067560,0.072677,-0.002734,-0.999995,0.001602,0.057239,0.001445,0.103241,34.115353
131817.300770,-0.137169,-0.051138,0.052191,-0.003392,-0.999994,0.000474,-0.007610,-0.005987,0.079406,34.112171
131817.310776,-0.153802,-0.028357,0.017555,-0.003767,-0.999992,-0.001020,-0.067507,-0.010002,0.042584,34.115116
131817.320781,-0.114768,0.021452,-0.024357,-0.003738,-0.999990,-0.002414,-0.104386,-0.002970,-0.017469,34.119873
131817.330786,-0.019555,0.056023,-0.053185,-0.003341,-0.999990,-0.003095,-0.108948,0.010320,-0.078082,34.120205
131817.340791,0.077688,0.054234,-0.066122,-0.002719,-0.999992,-0.002797,-0.078885,0.020790,-0.115565,34.124092
131817.350797,0.134623,0.053693,-0.053767,-0.002085,-0.999996,-0.001679,-0.021505,0.021282,-0.111435,34.129490
131817.360802,0.139282,0.035997,-0.028392,-0.001644,-0.999999,-0.000271,0.037960,0.011260,-0.072193,34.127583
131817.370807,0.110277,-0.006089,0.009946,-0.001539,-0.999998,0.000989,0.080046,0.001585,-0.013684,34.124561
131817.380812,0.066450,-0.035480,0.043496,-0.001808,-0.999996,0.001883,0.093620,-0.003162,0.040658,34.121662
131817.390818,0.015021,-0.046473,0.058079,-0.002336,-0.999995,0.002321,0.073534,-0.002523,0.079374,34.115829
131817.400823,-0.046786,-0.053986,0.054718,-0.002925,-0.999993,0.002167,0.027751,-0.003241,0.102264,34.111755
131817.410828,-0.109971,-0.037150,0.034987,-0.003401,-0.999993,0.001368,-0.024538,-0.007453,0.101416,34.113152
131817.420833,-0.150067,-0.002825,0.001521,-0.003596,-0.999994,0.000032,-0.070043,-0.011100,0.074721,34.114334
131817.430839,-0.137136,0.021626,-0.031045,-0.003450,-0.999993,-0.001448,-0.094237,-0.006507,0.024199,34.117615
131817.440844,-0.075954,0.036365,-0.049739,-0.003042,-0.999992,-0.002546,-0.082118,0.005790,-0.034289,34.124363
131817.450849,0.006039,0.049699,-0.052268,-0.002510,-0.999993,-0.002896,-0.046395,0.016335,-0.085132,34.129181
131817.460854,0.081560,0.037402,-0.038611,-0.002028,-0.999995,-0.002430,0.000441,0.020091,-0.105786,34.130569
131817.470860,0.123021,0.009756,-0.009428,-0.001771,-0.999997,-0.001377,0.047822,0.015088,-0.093761,34.132076
131817.480865,0.130498,-0.009163,0.023041,-0.001830,-0.999998,-0.000084,0.072417,0.009230,-0.054405,34.128464
131817.490870,0.103366,-0.031556,0.043401,-0.002173,-0.999997,0.001125,0.072333,0.003766,-0.005428,34.120533
131817.500875,0.059331,-0.043768,0.048875,-0.002654,-0.999995,0.001970,0.046539,0.000254,0.046828,34.115307
131817.510880,-0.005309,-0.033253,0.041681,-0.003131,-0.999993,0.002263,0.003162,-0.005348,0.084300,34.111088
131817.520886,-0.071559,-0.015001,0.015967,-0.003435,-0.999992,0.001864,-0.041029,-0.010368,0.100354,34.107227
131817.530891,-0.125520,0.000569,-0.011792,-0.003461,-0.999994,0.000857,-0.071582,-0.011557,0.091901,34.110619
131817.540896,-0.135802,0.027794,-0.033643,-0.003212,-0.999995,-0.000471,-0.078026,-0.006521,0.056212,34.116863
131817.550901,-0.106029,0.034164,-0.043328,-0.002808,-0.999994,-0.001708,-0.058471,0.000101,0.003631,34.121441
131817.560907,-0.045458,0.030744,-0.040120,-0.002365,-0.999994,-0.002495,-0.022217,0.010034,-0.046531,34.127506
131817.570912,0.023641,0.020365,-0.021108,-0.002044,-0.999994,-0.002613,0.018798,0.015833,-0.085766,34.132339
131817.580917,0.082509,0.000892,0.004721,-0.001954,-0.999996,-0.002047,0.053071,0.016750,-0.096754,34.131077
131817.590922,0.119851,-0.020424,0.028946,-0.002120,-0.999997,-0.000996,0.064086,0.013410,-0.078151,34.127331
131817.600928,0.121716,-0.030837,0.042448,-0.002498,-0.999997,0.000252,0.052471,0.009152,-0.040459,34.121326
131817.610933,0.091744,-0.028867,0.041155,-0.002921,-0.999995,0.001351,0.021125,0.002513,0.009879,34.114105
131817.620938,0.032603,-0.020563,0.024869,-0.003270,-0.999993,0.001995,-0.018169,-0.006431,0.058110,34.108467
131817.630943,-0.032914,-0.006543,0.002979,-0.003421,-0.999992,0.001988,-0.050351,-0.009041,0.086498,34.107124
131817.640949,-0.084490,0.018353,-0.024379,-0.003320,-0.999994,0.001363,-0.065894,-0.010398,0.091060,34.109150
131817.650954,-0.115359,0.023840,-0.037779,-0.003006,-0.999995,0.000335,-0.059662,-0.007344,0.072296,34.115086
