0.149535,0.966424,0.208958,-0.035782,-0.761567,-0.022208,0.647705,0.177285,0.630599,-0.255991,0.732676,0.191029,0.000000,0.000000,0.000000,1.000000
0.147001,0.967415,0.206152,-0.034272,-0.761704,-0.022246,0.647543,0.177263,0.631029,-0.252216,0.733614,0.190935,0.000000,0.000000,0.000000,1.000000
0.144374,0.968276,0.203956,-0.032765,-0.762236,-0.022610,0.646905,0.177254,0.630994,-0.248859,0.734790,0.190859,0.000000,0.000000,0.000000,1.000000
0.141755,0.969047,0.202122,-0.031696,-0.763209,-0.023043,0.645740,0.177055,0.630410,-0.245798,0.736319,0.190504,0.000000,0.000000,0.000000,1.000000
0.139329,0.969765,0.200357,-0.030357,-0.763735,-0.023552,0.645100,0.176947,0.630314,-0.242900,0.737362,0.190305,0.000000,0.000000,0.000000,1.000000
0.137131,0.970547,0.198075,-0.028919,-0.763688,-0.023762,0.645148,0.176822,0.630853,-0.239738,0.737937,0.190125,0.000000,0.000000,0.000000,1.000000
0.134965,0.971394,0.195395,-0.027442,-0.763572,-0.023709,0.645288,0.176673,0.631461,-0.236290,0.738529,0.189949,0.000000,0.000000,0.000000,1.000000
0.132638,0.972273,0.192594,-0.025933,-0.763553,-0.023663,0.645312,0.176507,0.631976,-0.232649,0.739243,0.189763,0.000000,0.000000,0.000000,1.000000
0.130421,0.973157,0.189621,-0.024413,-0.763510,-0.023427,0.645371,0.176332,0.632490,-0.228947,0.739959,0.189552,0.000000,0.000000,0.000000,1.000000
0.128317,0.974063,0.186378,-0.023166,-0.763591,-0.022880,0.645295,0.176068,0.632822,-0.225119,0.740850,0.189063,0.000000,0.000000,0.000000,1.000000
0.125999,0.975013,0.182956,-0.021683,-0.763727,-0.022365,0.645152,0.175879,0.633123,-0.221017,0.741826,0.188732,0.000000,0.000000,0.000000,1.000000
0.123476,0.975969,0.179548,-0.020086,-0.763967,-0.021983,0.644881,0.175689,0.633331,-0.216796,0.742894,0.188450,0.000000,0.000000,0.000000,1.000000
0.120973,0.976913,0.176084,-0.018456,-0.764044,-0.021609,0.644802,0.175444,0.633721,-0.212540,0.743791,0.188150,0.000000,0.000000,0.000000,1.000000
0.118334,0.977954,0.172055,-0.016809,-0.763828,-0.021066,0.645076,0.175106,0.634479,-0.207755,0.744496,0.187803,0.000000,0.000000,0.000000,1.000000
0.115186,0.979222,0.166905,-0.015138,-0.763278,-0.020281,0.645752,0.174677,0.635719,-0.201776,0.745082,0.187414,0.000000,0.000000,0.000000,1.000000
0.111601,0.980637,0.160921,-0.013476,-0.762403,-0.019375,0.646813,0.174198,0.637407,-0.194872,0.745478,0.186989,0.000000,0.000000,0.000000,1.000000
0.107738,0.982001,0.155132,-0.012256,-0.761660,-0.018758,0.647705,0.173585,0.638957,-0.187940,0.745930,0.186476,0.000000,0.000000,0.000000,1.000000
0.104097,0.983069,0.150797,-0.010826,-0.761425,-0.018769,0.647981,0.173107,0.639840,-0.182273,0.746579,0.186037,0.000000,0.000000,0.000000,1.000000
0.100598,0.983740,0.148782,-0.009348,-0.762009,-0.019968,0.647258,0.172684,0.639705,-0.178486,0.747610,0.185641,0.000000,0.000000,0.000000,1.000000
0.097377,0.984092,0.148596,-0.007847,-0.762934,-0.022066,0.646099,0.172268,0.639100,-0.176284,0.748649,0.185259,0.000000,0.000000,0.000000,1.000000
0.094437,0.984294,0.149155,-0.006314,-0.763398,-0.024567,0.645460,0.171828,0.638987,-0.174819,0.749088,0.184858,0.000000,0.000000,0.000000,1.000000
0.091722,0.984578,0.148977,-0.004743,-0.763132,-0.026608,0.645695,0.171382,0.639701,-0.172914,0.748922,0.184445,0.000000,0.000000,0.000000,1.000000
0.089317,0.984951,0.147965,-0.003143,-0.762309,-0.028009,0.646607,0.170951,0.641021,-0.170548,0.748336,0.184044,0.000000,0.000000,0.000000,1.000000
0.087027,0.985331,0.146799,-0.001506,-0.761554,-0.029197,0.647444,0.170548,0.642232,-0.168141,0.747841,0.183684,0.000000,0.000000,0.000000,1.000000
0.084946,0.985663,0.145780,0.000131,-0.761073,-0.030243,0.647961,0.170190,0.643080,-0.165991,0.747593,0.183396,0.000000,0.000000,0.000000,1.000000
0.083215,0.986026,0.144322,0.001769,-0.760843,-0.030666,0.648212,0.169888,0.643579,-0.163747,0.747658,0.183155,0.000000,0.000000,0.000000,1.000000
0.081632,0.986436,0.142406,0.003443,-0.760925,-0.030595,0.648118,0.169652,0.643684,-0.161267,0.748107,0.182947,0.000000,0.000000,0.000000,1.000000
0.080043,0.986827,0.140592,0.005199,-0.761342,-0.030513,0.647632,0.169465,0.643390,-0.158877,0.748871,0.182764,0.000000,0.000000,0.000000,1.000000
0.078221,0.987199,0.138991,0.007065,-0.762067,-0.030679,0.646771,0.169307,0.642756,-0.156512,0.749913,0.182615,0.000000,0.000000,0.000000,1.000000
0.076115,0.987565,0.137558,0.009470,-0.763456,-0.031016,0.645114,0.169236,0.641359,-0.154123,0.751602,0.182778,0.000000,0.000000,0.000000,1.000000
0.074134,0.987982,0.135628,0.011584,-0.764847,-0.030943,0.643468,0.169163,0.639932,-0.151438,0.753362,0.182778,0.000000,0.000000,0.000000,1.000000
0.072241,0.988485,0.132959,0.013604,-0.766061,-0.030375,0.642050,0.169084,0.638695,-0.148237,0.755046,0.182694,0.000000,0.000000,0.000000,1.000000
0.070277,0.989078,0.129562,0.015639,-0.766855,-0.029498,0.641142,0.168969,0.637961,-0.144413,0.756406,0.182536,0.000000,0.000000,0.000000,1.000000
0.068221,0.989636,0.126357,0.017739,-0.767311,-0.028900,0.640624,0.168804,0.637636,-0.140659,0.757387,0.182318,0.000000,0.000000,0.000000,1.000000
0.065966,0.990076,0.124089,0.019932,-0.767734,-0.029075,0.640109,0.168607,0.637364,-0.137493,0.758197,0.182065,0.000000,0.000000,0.000000,1.000000
0.063546,0.990458,0.122286,0.022193,-0.768052,-0.029703,0.639698,0.168386,0.637227,-0.134572,0.758836,0.181772,0.000000,0.000000,0.000000,1.000000
0.060960,0.990860,0.120336,0.024505,-0.768271,-0.030387,0.639404,0.168153,0.637216,-0.131429,0.759396,0.181440,0.000000,0.000000,0.000000,1.000000
0.058694,0.991281,0.117969,0.026829,-0.768362,-0.030584,0.639285,0.167918,0.637319,-0.128165,0.759867,0.181058,0.000000,0.000000,0.000000,1.000000
0.057020,0.991662,0.115563,0.029157,-0.768366,-0.030319,0.639292,0.167675,0.637466,-0.125247,0.760231,0.180630,0.000000,0.000000,0.000000,1.000000
0.055728,0.991963,0.113595,0.031529,-0.768281,-0.030060,0.639406,0.167406,0.637682,-0.122906,0.760431,0.180173,0.000000,0.000000,0.000000,1.000000
0.054538,0.992207,0.112035,0.033967,-0.767927,-0.030036,0.639833,0.167105,0.638212,-0.120930,0.760304,0.179684,0.000000,0.000000,0.000000,1.000000
0.053172,0.992415,0.110839,0.036449,-0.767512,-0.030392,0.640313,0.166807,0.638825,-0.119117,0.760075,0.179171,0.000000,0.000000,0.000000,1.000000
0.051422,0.992594,0.110058,0.038986,-0.767368,-0.031258,0.640445,0.166551,0.639142,-0.117388,0.760077,0.178647,0.000000,0.000000,0.000000,1.000000
0.049207,0.992797,0.109239,0.041587,-0.767268,-0.032447,0.640505,0.166307,0.639436,-0.115333,0.760145,0.178089,0.000000,0.000000,0.000000,1.000000
0.046654,0.993084,0.107743,0.044242,-0.766806,-0.033521,0.641004,0.166044,0.640182,-0.112523,0.759938,0.177475,0.000000,0.000000,0.000000,1.000000
0.043873,0.993483,0.105200,0.046928,-0.766021,-0.034143,0.641909,0.165778,0.641317,-0.108748,0.759530,0.176829,0.000000,0.000000,0.000000,1.000000
0.040843,0.993925,0.102201,0.049640,-0.765351,-0.034633,0.642680,0.165552,0.642315,-0.104469,0.759287,0.176186,0.000000,0.000000,0.000000,1.000000
0.037736,0.994276,0.099953,0.052386,-0.765451,-0.035539,0.642512,0.165416,0.642386,-0.100755,0.759729,0.175585,0.000000,0.000000,0.000000,1.000000
0.034519,0.994537,0.098515,0.055193,-0.766614,-0.036892,0.641048,0.165360,0.641180,-0.097651,0.761152,0.175060,0.000000,0.000000,0.000000,1.000000
0.031412,0.994737,0.097525,0.058038,-0.768265,-0.038386,0.638980,0.165332,0.639361,-0.094997,0.763016,0.174576,0.000000,0.000000,0.000000,1.000000
0.028745,0.994904,0.096641,0.060859,-0.769865,-0.039630,0.636975,0.165287,0.637559,-0.092710,0.764802,0.174078,0.000000,0.000000,0.000000,1.000000
0.026494,0.995120,0.095044,0.063636,-0.770973,-0.040180,0.635599,0.165199,0.636316,-0.090116,0.766147,0.173536,0.000000,0.000000,0.000000,1.000000
0.024151,0.995449,0.092190,0.066648,-0.771348,-0.040108,0.635149,0.165302,0.635956,-0.086450,0.766868,0.174115,0.000000,0.000000,0.000000,1.000000
0.021634,0.995798,0.088984,0.069537,-0.771028,-0.040041,0.635541,0.165206,0.636433,-0.082358,0.766922,0.173888,0.000000,0.000000,0.000000,1.000000
0.018818,0.996094,0.086276,0.072391,-0.770816,-0.040504,0.635769,0.165054,0.636780,-0.078467,0.767042,0.173396,0.000000,0.000000,0.000000,1.000000
0.015911,0.996361,0.083739,0.075197,-0.770968,-0.041103,0.635546,0.164907,0.636675,-0.074673,0.767508,0.172836,0.000000,0.000000,0.000000,1.000000
0.013163,0.996679,0.080360,0.077943,-0.771072,-0.041050,0.635423,0.164775,0.636611,-0.070328,0.767971,0.172250,0.000000,0.000000,0.000000,1.000000
0.010447,0.997052,0.076012,0.080656,-0.770824,-0.040392,0.635766,0.164647,0.636962,-0.065234,0.768130,0.171651,0.000000,0.000000,0.000000,1.000000
0.007746,0.997398,0.071679,0.083371,-0.770193,-0.039766,0.636570,0.164504,0.637764,-0.060138,0.767881,0.171056,0.000000,0.000000,0.000000,1.000000
0.004864,0.997654,0.068278,0.086117,-0.769336,-0.039885,0.637598,0.164347,0.638826,-0.055630,0.767338,0.170475,0.000000,0.000000,0.000000,1.000000
0.001949,0.997850,0.065512,0.088896,-0.769021,-0.040381,0.637947,0.164232,0.639221,-0.051623,0.767289,0.169979,0.000000,0.000000,0.000000,1.000000
-0.000962,0.998033,0.062686,0.091693,-0.769383,-0.040782,0.637484,0.164184,0.638787,-0.047616,0.767909,0.169580,0.000000,0.000000,0.000000,1.000000
-0.003967,0.998218,0.059534,0.094509,-0.770107,-0.041027,0.636594,0.164177,0.637902,-0.043322,0.768898,0.169234,0.000000,0.000000,0.000000,1.000000
-0.007018,0.998399,0.056120,0.097350,-0.770749,-0.041157,0.635808,0.164175,0.637100,-0.038792,0.769805,0.168891,0.000000,0.000000,0.000000,1.000000
-0.010328,0.998571,0.052427,0.100227,-0.771133,-0.041331,0.635331,0.164151,0.636590,-0.033866,0.770458,0.168527,0.000000,0.000000,0.000000,1.000000
-0.013969,0.998727,0.048479,0.103480,-0.771420,-0.041612,0.634965,0.164213,0.636173,-0.028528,0.771019,0.169096,0.000000,0.000000,0.000000,1.000000
-0.017645,0.998864,0.044263,0.106529,-0.771478,-0.041762,0.634883,0.164216,0.636011,-0.022946,0.771339,0.169066,0.000000,0.000000,0.000000,1.000000
-0.021261,0.998977,0.039905,0.109511,-0.771609,-0.041776,0.634724,0.164218,0.635742,-0.017296,0.771708,0.168865,0.000000,0.000000,0.000000,1.000000
-0.024892,0.999042,0.035997,0.112480,-0.771908,-0.042089,0.634339,0.164220,0.635246,-0.011996,0.772217,0.168639,0.000000,0.000000,0.000000,1.000000
-0.028461,0.999066,0.032503,0.115438,-0.772295,-0.042622,0.633832,0.164202,0.634626,-0.007062,0.772787,0.168423,0.000000,0.000000,0.000000,1.000000
-0.031677,0.999068,0.029305,0.118340,-0.772653,-0.043076,0.633366,0.164165,0.634038,-0.002580,0.773298,0.168191,0.000000,0.000000,0.000000,1.000000
-0.034282,0.999070,0.026166,0.121160,-0.772845,-0.043101,0.633129,0.164092,0.633668,0.001483,0.773604,0.168173,0.000000,0.000000,0.000000,1.000000
-0.037015,0.999043,0.023326,0.123970,-0.772722,-0.043415,0.633258,0.163991,0.633664,0.005415,0.773589,0.168006,0.000000,0.000000,0.000000,1.000000
-0.039651,0.999001,0.020598,0.126742,-0.772765,-0.043727,0.633184,0.163896,0.633453,0.009188,0.773727,0.167844,0.000000,0.000000,0.000000,1.000000
-0.041764,0.998965,0.018031,0.129424,-0.773172,-0.043744,0.632686,0.163830,0.632820,0.012482,0.774198,0.167713,0.000000,0.000000,0.000000,1.000000
-0.043173,0.998949,0.015433,0.131991,-0.773541,-0.043199,0.632273,0.163778,0.632275,0.015359,0.774592,0.167561,0.000000,0.000000,0.000000,1.000000
-0.043919,0.998959,0.012338,0.134452,-0.773262,-0.041810,0.632707,0.163702,0.632564,0.018248,0.774293,0.167344,0.000000,0.000000,0.000000,1.000000
-0.044195,0.998983,0.008892,0.136818,-0.772178,-0.039806,0.634158,0.163564,0.633867,0.021160,0.773153,0.167036,0.000000,0.000000,0.000000,1.000000
-0.044292,0.999003,0.005593,0.139137,-0.770570,-0.037726,0.636237,0.163348,0.635814,0.023871,0.771473,0.166664,0.000000,0.000000,0.000000,1.000000
-0.044370,0.999011,0.002826,0.141452,-0.769025,-0.035961,0.638207,0.163084,0.637677,0.026144,0.769860,0.166282,0.000000,0.000000,0.000000,1.000000
-0.044145,0.999025,0.000599,0.143763,-0.768120,-0.034325,0.639385,0.162837,0.638783,0.027766,0.768886,0.165940,0.000000,0.000000,0.000000,1.000000
-0.043592,0.999048,-0.001910,0.146069,-0.767586,-0.032269,0.640133,0.162597,0.639462,0.029370,0.768262,0.165633,0.000000,0.000000,0.000000,1.000000
-0.043159,0.999057,-0.004783,0.148418,-0.766956,-0.030064,0.640995,0.162300,0.640246,0.031333,0.767531,0.165341,0.000000,0.000000,0.000000,1.000000
-0.043224,0.999032,-0.008161,0.150847,-0.766058,-0.027899,0.642166,0.161923,0.641317,0.034009,0.766522,0.165057,0.000000,0.000000,0.000000,1.000000
-0.043812,0.998966,-0.012168,0.153360,-0.764732,-0.025697,0.643836,0.161485,0.642857,0.037513,0.765067,0.164758,0.000000,0.000000,0.000000,1.000000
-0.044685,0.998866,-0.016403,0.155964,-0.763307,-0.023545,0.645607,0.161042,0.644489,0.041370,0.763493,0.164470,0.000000,0.000000,0.000000,1.000000
-0.045520,0.998745,-0.020897,0.158666,-0.762767,-0.021242,0.646325,0.160681,0.645070,0.045360,0.762776,0.164308,0.000000,0.000000,0.000000,1.000000
-0.046845,0.998568,-0.025831,0.161513,-0.763142,-0.019091,0.645949,0.160372,0.644531,0.049972,0.762944,0.164299,0.000000,0.000000,0.000000,1.000000
-0.048865,0.998323,-0.031030,0.165156,-0.763824,-0.017334,0.645191,0.160190,0.643572,0.055229,0.763391,0.165349,0.000000,0.000000,0.000000,1.000000
-0.051972,0.997947,-0.037429,0.168606,-0.764014,-0.015598,0.645012,0.159905,0.643104,0.062119,0.763256,0.165810,0.000000,0.000000,0.000000,1.000000
-0.055861,0.997403,-0.045460,0.172064,-0.763142,-0.013293,0.646094,0.159550,0.643812,0.070784,0.761903,0.166027,0.000000,0.000000,0.000000,1.000000
-0.060321,0.996700,-0.054314,0.175596,-0.761500,-0.010771,0.648075,0.159177,0.645352,0.080453,0.759637,0.166152,0.000000,0.000000,0.000000,1.000000
-0.065656,0.995836,-0.063252,0.179273,-0.759887,-0.008814,0.649996,0.158827,0.646732,0.090740,0.757301,0.166334,0.000000,0.000000,0.000000,1.000000
-0.072277,0.994674,-0.073487,0.183116,-0.758965,-0.007047,0.651094,0.158540,0.647108,0.102833,0.755432,0.166707,0.000000,0.000000,0.000000,1.000000
-0.080166,0.992990,-0.086858,0.186753,-0.759225,-0.004366,0.650813,0.158243,0.645872,0.118118,0.754253,0.167915,0.000000,0.000000,0.000000,1.000000
-0.088638,0.990833,-0.101951,0.190634,-0.759483,-0.001007,0.650526,0.158093,0.644460,0.135091,0.752610,0.168892,0.000000,0.000000,0.000000,1.000000
-0.097277,0.988297,-0.117499,0.194556,-0.759448,0.002594,0.650563,0.158026,0.643254,0.152519,0.750308,0.169795,0.000000,0.000000,0.000000,1.000000
-0.105636,0.985431,-0.133291,0.198470,-0.759510,0.006565,0.650462,0.158035,0.641861,0.169948,0.747752,0.170714,0.000000,0.000000,0.000000,1.000000
-0.113800,0.982205,-0.149411,0.202405,-0.759669,0.010894,0.650219,0.158084,0.640276,0.187498,0.744910,0.171712,0.000000,0.000000,0.000000,1.000000
-0.122496,0.978561,-0.165566,0.206420,-0.759171,0.015064,0.650717,0.158084,0.639261,0.205404,0.741050,0.172792,0.000000,0.000000,0.000000,1.000000
-0.132066,0.974493,-0.181445,0.209561,-0.758077,0.018643,0.651898,0.157616,0.638653,0.223643,0.736279,0.174375,0.000000,0.000000,0.000000,1.000000
-0.142366,0.969955,-0.197282,0.213394,-0.756845,0.021776,0.653231,0.157451,0.637901,0.242310,0.731005,0.175781,0.000000,0.000000,0.000000,1.000000
-0.153233,0.964433,-0.215379,0.217377,-0.755664,0.026088,0.654440,0.157458,0.636783,0.263036,0.724790,0.177236,0.000000,0.000000,0.000000,1.000000
-0.164634,0.957871,-0.235329,0.221345,-0.754394,0.031423,0.655669,0.157533,0.635441,0.285476,0.717438,0.178783,0.000000,0.000000,0.000000,1.000000
-0.176144,0.950849,-0.254674,0.225257,-0.753129,0.036417,0.656865,0.157608,0.633854,0.307505,0.709697,0.180378,0.000000,0.000000,0.000000,1.000000
-0.187592,0.943858,-0.271920,0.229121,-0.752095,0.040040,0.657838,0.157680,0.631793,0.327915,0.702360,0.181978,0.000000,0.000000,0.000000,1.000000
-0.198800,0.937103,-0.286909,0.232202,-0.751389,0.042210,0.658508,0.157325,0.629200,0.346492,0.695738,0.183625,0.000000,0.000000,0.000000,1.000000
-0.209654,0.930300,-0.300979,0.235693,-0.750108,0.044426,0.659822,0.157319,0.627203,0.364100,0.688511,0.185128,0.000000,0.000000,0.000000,1.000000
-0.220567,0.922721,-0.316127,0.239228,-0.747682,0.048183,0.662307,0.157442,0.626356,0.382446,0.679274,0.186554,0.000000,0.000000,0.000000,1.000000
-0.231686,0.914049,-0.332921,0.242692,-0.745146,0.053254,0.664772,0.157640,0.625363,0.402094,0.668761,0.188052,0.000000,0.000000,0.000000,1.000000
-0.242750,0.904727,-0.350061,0.246051,-0.743444,0.058313,0.666251,0.157895,0.623188,0.421983,0.658458,0.189686,0.000000,0.000000,0.000000,1.000000
-0.253624,0.895528,-0.365657,0.249312,-0.742493,0.062052,0.666973,0.158209,0.619983,0.440659,0.649185,0.191392,0.000000,0.000000,0.000000,1.000000
-0.263863,0.887020,-0.378909,0.251164,-0.742139,0.064227,0.667162,0.158569,0.616122,0.457243,0.641344,0.193427,0.000000,0.000000,0.000000,1.000000
-0.272959,0.879608,-0.389594,0.253689,-0.742333,0.065009,0.666870,0.159106,0.611912,0.471237,0.635217,0.195214,0.000000,0.000000,0.000000,1.000000
-0.280286,0.873550,-0.397933,0.256277,-0.743753,0.064447,0.665341,0.159802,0.606854,0.482449,0.631642,0.196914,0.000000,0.000000,0.000000,1.000000
-0.286038,0.868906,-0.403962,0.258741,-0.746374,0.062347,0.662600,0.160652,0.600923,0.491035,0.630695,0.198584,0.000000,0.000000,0.000000,1.000000
-0.290797,0.865080,-0.408747,0.261009,-0.749019,0.059983,0.659828,0.161678,0.595321,0.498036,0.630518,0.200159,0.000000,0.000000,0.000000,1.000000
-0.294410,0.861522,-0.413644,0.262982,-0.751537,0.058659,0.657078,0.162994,0.590351,0.504320,0.630196,0.201608,0.000000,0.000000,0.000000,1.000000
-0.296519,0.858297,-0.418810,0.264623,-0.754504,0.058315,0.653699,0.164663,0.585491,0.509828,0.630298,0.202960,0.000000,0.000000,0.000000,1.000000
-0.296841,0.855769,-0.423728,0.265143,-0.758443,0.058328,0.649125,0.166373,0.580216,0.514060,0.631737,0.204355,0.000000,0.000000,0.000000,1.000000
-0.296014,0.853969,-0.427918,0.265934,-0.763026,0.058090,0.643752,0.168515,0.574602,0.517072,0.634405,0.205626,0.000000,0.000000,0.000000,1.000000
-0.294316,0.852742,-0.431519,0.266614,-0.767792,0.057894,0.638078,0.170909,0.569098,0.519113,0.637690,0.206789,0.000000,0.000000,0.000000,1.000000
-0.291536,0.852125,-0.434614,0.267003,-0.772613,0.058118,0.632212,0.173520,0.563983,0.520101,0.641419,0.207823,0.000000,0.000000,0.000000,1.000000
-0.287462,0.852440,-0.436706,0.267059,-0.777713,0.058388,0.625902,0.176345,0.559043,0.519555,0.646169,0.208726,0.000000,0.000000,0.000000,1.000000
-0.282245,0.853824,-0.437404,0.266784,-0.783272,0.058159,0.618953,0.179138,0.553916,0.517303,0.652361,0.210253,0.000000,0.000000,0.000000,1.000000
-0.276623,0.856171,-0.436407,0.266214,-0.788698,0.057184,0.612116,0.182176,0.549031,0.513519,0.659441,0.211181,0.000000,0.000000,0.000000,1.000000
-0.270863,0.859193,-0.434075,0.265293,-0.793945,0.055584,0.605443,0.185345,0.544320,0.508624,0.667096,0.211790,0.000000,0.000000,0.000000,1.000000
-0.265187,0.862555,-0.430900,0.264008,-0.798983,0.053576,0.598962,0.188620,0.539723,0.503119,0.674959,0.212184,0.000000,0.000000,0.000000,1.000000
-0.259762,0.866175,-0.426924,0.262423,-0.803996,0.050895,0.592452,0.191976,0.534896,0.497142,0.683181,0.212426,0.000000,0.000000,0.000000,1.000000
-0.254591,0.870100,-0.422031,0.260598,-0.808968,0.047495,0.585931,0.195375,0.529863,0.490582,0.691791,0.212551,0.000000,0.000000,0.000000,1.000000
-0.249741,0.874176,-0.416468,0.258551,-0.813741,0.043647,0.579587,0.198774,0.524838,0.483644,0.700452,0.212597,0.000000,0.000000,0.000000,1.000000
-0.244702,0.878295,-0.410754,0.257496,-0.818971,0.039554,0.572470,0.202722,0.519045,0.476480,0.709619,0.214777,0.000000,0.000000,0.000000,1.000000
-0.238925,0.882458,-0.405195,0.255276,-0.824682,0.035897,0.564456,0.206342,0.512654,0.469020,0.719170,0.215575,0.000000,0.000000,0.000000,1.000000
-0.232777,0.886488,-0.399942,0.252495,-0.830721,0.032588,0.555735,0.209806,0.505686,0.461602,0.728838,0.215930,0.000000,0.000000,0.000000,1.000000
-0.226719,0.890221,-0.395101,0.249394,-0.836540,0.029767,0.547096,0.213117,0.498798,0.454555,0.737957,0.216138,0.000000,0.000000,0.000000,1.000000
-0.220861,0.893549,-0.390885,0.246065,-0.841927,0.027634,0.538883,0.216247,0.492319,0.448115,0.746200,0.216315,0.000000,0.000000,0.000000,1.000000
-0.215684,0.896197,-0.387700,0.243781,-0.847135,0.025732,0.530755,0.219860,0.485637,0.442909,0.753650,0.217837,0.000000,0.000000,0.000000,1.000000
-0.210654,0.899009,-0.383938,0.240539,-0.851813,0.023889,0.523301,0.222883,0.479624,0.437279,0.760755,0.218535,0.000000,0.000000,0.000000,1.000000
-0.205129,0.902282,-0.379221,0.236851,-0.856187,0.022299,0.516185,0.225622,0.474201,0.430569,0.767948,0.218932,0.000000,0.000000,0.000000,1.000000
-0.198516,0.906045,-0.373730,0.232868,-0.860149,0.021734,0.509580,0.228155,0.469825,0.422624,0.775019,0.219180,0.000000,0.000000,0.000000,1.000000
-0.190836,0.910437,-0.366995,0.228678,-0.863718,0.021915,0.503498,0.230468,0.466446,0.413066,0.782179,0.219315,0.000000,0.000000,0.000000,1.000000
-0.182986,0.915515,-0.358256,0.224410,-0.866989,0.021535,0.497862,0.232513,0.463516,0.401706,0.789801,0.219336,0.000000,0.000000,0.000000,1.000000
-0.176458,0.920744,-0.347985,0.220603,-0.870037,0.019434,0.492603,0.234345,0.460324,0.389684,0.797652,0.219599,0.000000,0.000000,0.000000,1.000000
-0.172135,0.925628,-0.337021,0.216695,-0.872088,0.015899,0.489091,0.235759,0.458074,0.378101,0.804492,0.219603,0.000000,0.000000,0.000000,1.000000
-0.168745,0.930082,-0.326301,0.212775,-0.873660,0.012130,0.486385,0.236860,0.456336,0.367152,0.810529,0.219555,0.000000,0.000000,0.000000,1.000000
-0.165099,0.934764,-0.314577,0.208798,-0.874547,0.008708,0.484863,0.237678,0.455972,0.355162,0.816057,0.219394,0.000000,0.000000,0.000000,1.000000
