TimeStamp,Distance,ARx,ARy,ARz,NIx,NIy,NIz,Camx,Camy,Camz,AmbientLightIntensity,LightColorEstimate,FeaturePointNumber
169760.387554875,0.6972467,0.07861065,1.776655,-0.022750882,0.0357055,0.5522649,-0.42412427,0.0,0.0,0.0,987.2503876686096,5946.18896484375,3
169760.420898375,0.6972467,0.07861065,1.776655,-0.022750882,0.0357055,0.5522649,-0.42412427,-9.313227e-10,-9.313227e-10,0.0,986.0364198684692,5946.18896484375,3
169760.454242083,0.6972467,0.07861065,1.776655,-0.022750882,0.0357055,0.5522649,-0.42412427,-2.2987069e-10,3.5934763e-10,1.7076003e-10,985.259473323822,5946.18896484375,3
169760.487585583,0.6972467,0.07861065,1.776655,-0.022750882,0.0357055,0.5522649,-0.42412427,0.0,0.0,0.0,984.7622513771057,5946.18896484375,3
169760.520929291,0.6972467,0.07861065,1.776655,-0.022750882,0.0357055,0.5522649,-0.42412427,0.0,-4.6566134e-10,9.313227e-10,984.4440221786499,5946.18896484375,3
169760.554272916,0.6972467,0.07955944,1.7769305,-0.023546055,0.0357055,0.5522649,-0.42412427,9.313227e-10,0.0,-9.313227e-10,984.2403531074524,5946.18896484375,3
169760.587616458,0.6972467,0.08020737,1.776945,-0.023671124,0.0357055,0.5522649,-0.42412427,1.3763805e-09,1.9734847e-10,-3.44635e-10,986.0254526138306,5946.18896484375,3
169760.620960208,0.6972467,0.08044565,1.7770044,-0.02426318,0.0357055,0.5522649,-0.42412427,-5.0414967e-10,1.8993554e-10,-4.2963172e-10,985.2524399757385,5946.18896484375,3
169760.65430375,0.6972467,0.079638444,1.7769656,-0.024459787,0.0357055,0.5522649,-0.42412427,9.313226e-10,-4.656613e-10,0.0,986.6731762886047,5946.18896484375,3
169760.687647375,0.6972467,0.07955374,1.7768716,-0.02429517,0.0357055,0.5522649,-0.42412427,0.0,4.656613e-10,-9.313226e-10,987.5824451446533,5946.18896484375,3
169760.720990958,0.6972467,0.08037077,1.7769393,-0.02422107,0.0357055,0.5522649,-0.42412427,0.0,0.0,0.0,988.1644248962402,5946.18896484375,3
169760.754334583,0.6972467,0.08037776,1.7769891,-0.023997962,0.0357055,0.5522649,-0.42412427,7.111258e-10,3.60713e-10,2.052596e-10,988.5368347167969,5946.18896484375,2
169760.787678208,0.6972467,0.079634786,1.7769321,-0.024433535,0.0357055,0.5522649,-0.42412427,-2.1755303e-10,-5.7640415e-10,2.2756452e-10,988.7751936912537,5946.18896484375,2
169760.821021875,0.6972467,0.07972556,1.7769672,-0.025057444,0.0357055,0.5522649,-0.42412427,0.0,4.6566134e-10,0.0,986.9862198829651,5946.18896484375,2
169760.854365541,0.6972467,0.080105014,1.7770551,-0.024916353,0.0357055,0.5522649,-0.42412427,9.313226e-10,0.0,0.0,989.7173047065735,5946.18896484375,1
169760.887709125,0.6972467,0.07988209,1.7770625,-0.024466872,0.0357055,0.5522649,-0.42412427,0.0,-4.6566134e-10,-9.313227e-10,989.5306825637817,5946.18896484375,1
169760.92105275,0.6972467,0.07972111,1.7770838,-0.02479388,0.0357055,0.5522649,-0.42412427,-1.1443221e-09,3.4622905e-10,2.4130722e-10,989.4112944602966,5946.18896484375,1
169760.954396416,0.6972467,0.07975057,1.7771263,-0.02558689,0.0357055,0.5522649,-0.42412427,-9.313226e-10,4.656613e-10,0.0,987.393319606781,5946.18896484375,1
169760.98774,0.6972467,0.079531245,1.776985,-0.025387563,0.0357055,0.5522649,-0.42412427,1.8626451e-09,0.0,9.313226e-10,986.1018061637878,5946.18896484375,1
169761.021083416,0.6972467,0.07956045,1.7770015,-0.024711814,0.0357055,0.5522649,-0.42412427,0.0,0.0,9.313227e-10,985.2752089500427,5946.18896484375,1
169761.05442725,0.6972467,0.07985779,1.7770948,-0.024799665,0.0357055,0.5522649,-0.42412427,-1.1564874e-09,-1.038803e-09,2.1439236e-10,986.6877794265747,5946.18896484375,1
169761.087770791,0.6972467,0.079632424,1.7771206,-0.02526225,0.0357055,0.5522649,-0.42412427,-9.313227e-10,-9.313227e-10,9.313227e-10,985.6502413749695,5946.18896484375,1
169761.121114416,0.6972467,0.079214,1.7771529,-0.02518664,0.0357055,0.5522649,-0.42412427,6.9828565e-10,-5.73038e-10,2.0729336e-10,984.9862456321716,5946.18896484375,1
169761.154458041,0.6972467,0.07943312,1.7772571,-0.024866328,0.0357055,0.5522649,-0.42412427,-2.3758054e-10,-1.0374654e-09,1.9171688e-10,984.5612645149231,5946.18896484375,1
169761.18780175,0.6972467,0.079962775,1.7771479,-0.024951354,0.0357055,0.5522649,-0.42412427,0.0,4.6566134e-10,0.0,982.3842644691467,5946.18896484375,1
