160830.437326,-0.381281,-0.371393,-0.594655,-0.602559
160830.447332,-0.381249,-0.371202,-0.594743,-0.602610
160830.457338,-0.381277,-0.370729,-0.594508,-0.603116
160830.467344,-0.381766,-0.370712,-0.593902,-0.603413
160830.477350,-0.381968,-0.370760,-0.593505,-0.603647
160830.487357,-0.381969,-0.370745,-0.593374,-0.603784
160830.497363,-0.382102,-0.370875,-0.593162,-0.603828
160830.507369,-0.382162,-0.370855,-0.593063,-0.603900
160830.517375,-0.381970,-0.370711,-0.593293,-0.603884
160830.527381,-0.381773,-0.370857,-0.593714,-0.603505
160830.537387,-0.381529,-0.371041,-0.594246,-0.603023
160830.547393,-0.381218,-0.370959,-0.594682,-0.602840
160830.557399,-0.381243,-0.370947,-0.594687,-0.602826
160830.567405,-0.381395,-0.370934,-0.594472,-0.602950
160830.577411,-0.381385,-0.370845,-0.594302,-0.603179
160830.587417,-0.381562,-0.370941,-0.594015,-0.603290
160830.597423,-0.381811,-0.370985,-0.593623,-0.603492
160830.607429,-0.381940,-0.370749,-0.593303,-0.603870
160830.617435,-0.382091,-0.370602,-0.593089,-0.604075
160830.627441,-0.382098,-0.370632,-0.593175,-0.603967
160830.637447,-0.381834,-0.370626,-0.593614,-0.603706
160830.647453,-0.381605,-0.370712,-0.594030,-0.603389
160830.657459,-0.381506,-0.370835,-0.594263,-0.603147
160830.667465,-0.381356,-0.370844,-0.594446,-0.603056
160830.677471,-0.381264,-0.370961,-0.594529,-0.602960
160830.687477,-0.381332,-0.371169,-0.594454,-0.602864
160830.697483,-0.381394,-0.371137,-0.594257,-0.603037
160830.707489,-0.381612,-0.370978,-0.593870,-0.603379
160830.717495,-0.381931,-0.370821,-0.593431,-0.603706
160830.727501,-0.382048,-0.370635,-0.593241,-0.603932
160830.737507,-0.382033,-0.370539,-0.593299,-0.603944
160830.747513,-0.382034,-0.370616,-0.593419,-0.603778
160830.757519,-0.381899,-0.370618,-0.593635,-0.603649
160830.767525,-0.381743,-0.370685,-0.593875,-0.603471
160830.777531,-0.381624,-0.370936,-0.594100,-0.603170
160830.787537,-0.381471,-0.371163,-0.594339,-0.602893
160830.797543,-0.381372,-0.371264,-0.594437,-0.602796
160830.807549,-0.381496,-0.371275,-0.594254,-0.602891
160830.817555,-0.381687,-0.371119,-0.593955,-0.603161
160830.827561,-0.381830,-0.370882,-0.593701,-0.603466
160830.837567,-0.382016,-0.370770,-0.593479,-0.603636
160830.847573,-0.382131,-0.370691,-0.593343,-0.603745
160830.857579,-0.382149,-0.370598,-0.593304,-0.603829
160830.867585,-0.382176,-0.370669,-0.593316,-0.603757
160830.877591,-0.382075,-0.370859,-0.593490,-0.603534
160830.887597,-0.381844,-0.371060,-0.593810,-0.603240
160830.897603,-0.381691,-0.371300,-0.594073,-0.602931
160830.907609,-0.381637,-0.371409,-0.594186,-0.602787
160830.917615,-0.381638,-0.371336,-0.594183,-0.602834
160830.927621,-0.381754,-0.371256,-0.594053,-0.602938
160830.937627,-0.381908,-0.371160,-0.593868,-0.603081
160830.947633,-0.382040,-0.370995,-0.593667,-0.603298
160830.957639,-0.382227,-0.370878,-0.593395,-0.603518
160830.967645,-0.382394,-0.370848,-0.593159,-0.603663
160830.977651,-0.382384,-0.370858,-0.593129,-0.603693
160830.987657,-0.382314,-0.371026,-0.593249,-0.603516
160830.997664,-0.382183,-0.371231,-0.593467,-0.603258
160831.007670,-0.382001,-0.371319,-0.593730,-0.603060
160831.017676,-0.381893,-0.371358,-0.593926,-0.602913
160831.027682,-0.381869,-0.371383,-0.594035,-0.602804
160831.037688,-0.381831,-0.371321,-0.594109,-0.602794
160831.047694,-0.381901,-0.371258,-0.594034,-0.602862
160831.057700,-0.382068,-0.371169,-0.593797,-0.603045
160831.067706,-0.382239,-0.371054,-0.593504,-0.603295
160831.077712,-0.382371,-0.371007,-0.593255,-0.603485
160831.087718,-0.382455,-0.371080,-0.593116,-0.603524
160831.097724,-0.382408,-0.371144,-0.593148,-0.603483
160831.107730,-0.382317,-0.371203,-0.593278,-0.603376
160831.117736,-0.382232,-0.371268,-0.593450,-0.603220
160831.127742,-0.382089,-0.371287,-0.593699,-0.603055
160831.137748,-0.381950,-0.371292,-0.593956,-0.602886
160831.147754,-0.381899,-0.371329,-0.594093,-0.602761
160831.157760,-0.381910,-0.371300,-0.594084,-0.602782
160831.167766,-0.381983,-0.371220,-0.593924,-0.602942
160831.177772,-0.382125,-0.371178,-0.593669,-0.603128
160831.187778,-0.382231,-0.371144,-0.593443,-0.603305
160831.197784,-0.382289,-0.371121,-0.593285,-0.603438
160831.207790,-0.382352,-0.371125,-0.593180,-0.603498
160831.217796,-0.382344,-0.371100,-0.593193,-0.603506
160831.227802,-0.382260,-0.371076,-0.593349,-0.603421
160831.237808,-0.382148,-0.371115,-0.593588,-0.603233
160831.247814,-0.382003,-0.371161,-0.593851,-0.603037
160831.257820,-0.381873,-0.371162,-0.594049,-0.602924
160831.267826,-0.381834,-0.371183,-0.594095,-0.602891
160831.277832,-0.381855,-0.371187,-0.594026,-0.602943
160831.287838,-0.381901,-0.371166,-0.593896,-0.603055
160831.297844,-0.382009,-0.371155,-0.593693,-0.603192
160831.307850,-0.382136,-0.371101,-0.593467,-0.603368
160831.317856,-0.382211,-0.370975,-0.593307,-0.603555
160831.327862,-0.382264,-0.370907,-0.593242,-0.603627
160831.337868,-0.382220,-0.370884,-0.593325,-0.603587
160831.347874,-0.382103,-0.370909,-0.593521,-0.603454
160831.357880,-0.381974,-0.370962,-0.593737,-0.603290
160831.367886,-0.381877,-0.371049,-0.593910,-0.603128
160831.377892,-0.381772,-0.371112,-0.594038,-0.603030
160831.387898,-0.381726,-0.371169,-0.594082,-0.602981
160831.397904,-0.381738,-0.371200,-0.594027,-0.603008
160831.407910,-0.381815,-0.371145,-0.593877,-0.603141
160831.417916,-0.381917,-0.371021,-0.593678,-0.603348
160831.427922,-0.382026,-0.370883,-0.593501,-0.603538
160831.437928,-0.382087,-0.370774,-0.593414,-0.603652
160831.447934,-0.382105,-0.370736,-0.593404,-0.603673
160831.457941,-0.382082,-0.370760,-0.593471,-0.603607
160831.467947,-0.382003,-0.370830,-0.593595,-0.603493
160831.477953,-0.381911,-0.370939,-0.593749,-0.603333
160831.487959,-0.381816,-0.371072,-0.593908,-0.603155
160831.497965,-0.381749,-0.371173,-0.594014,-0.603030
160831.507971,-0.381725,-0.371190,-0.594041,-0.603008
160831.517977,-0.381789,-0.371137,-0.593953,-0.603087
160831.527983,-0.381898,-0.371050,-0.593794,-0.603229
