TimeStamp,Distance,ARx,ARy,ARz,NIx,NIy,NIz,Camx,Camy,Camz,AmbientLightIntensity,LightColorEstimate,FeaturePointNumber
38441.944234916,0.13291438,0.044823058,0.59911436,0.0068244757,-0.0020402006,0.10123695,-0.08609965,-1.3858775e-11,3.3678949e-10,2.2984581e-10,973.8208651542664,5961.24609375,3
38441.960906583,0.13291438,0.04495332,0.5991541,0.00667642,-0.0020402006,0.10123695,-0.08609965,-2.2530177e-11,-1.8385106e-09,8.1443886e-11,972.8359580039978,5961.24609375,3
38441.977578416,0.13291438,0.045136064,0.5992103,0.006535484,-0.0020402006,0.10123695,-0.08609965,-2.2238305e-11,2.2949198e-11,5.434482e-10,973.6400842666626,5961.24609375,3
38441.994250166,0.13291438,0.045136064,0.5992103,0.006535484,-0.0020402006,0.10123695,-0.08609965,3.845661e-11,-8.9777025e-10,-3.4061656e-10,973.6400842666626,5961.24609375,3
38442.010922041,0.13291438,0.045136064,0.5992103,0.006535484,-0.0020402006,0.10123695,-0.08609965,0.0,-9.313226e-10,4.656613e-10,972.720205783844,5961.24609375,3
38442.027593791,0.13291438,0.045136064,0.5992103,0.006535484,-0.0020402006,0.10123695,-0.08609965,-3.885132e-12,6.4619693e-10,-8.5455504e-11,972.3931550979614,5961.24609375,3
38442.044265666,0.13291438,0.044480376,0.5991321,0.0067600356,-0.0020402006,0.10123695,-0.08609965,-1.3904648e-11,3.8249215e-10,-2.015868e-10,972.1314907073975,5961.24609375,3
38442.060937333,0.13291438,0.044263702,0.59895915,0.007231652,-0.0020402006,0.10123695,-0.08609965,-9.234901e-12,6.618655e-10,-1.1876827e-10,971.9221591949463,5961.24609375,3
38442.077609208,0.13291438,0.04424799,0.59889203,0.0073331543,-0.0020402006,0.10123695,-0.08609965,-1.721142e-11,3.8326198e-10,2.1836205e-10,972.9090929031372,5961.24609375,3
38442.094281,0.13291438,0.044467263,0.59897894,0.007232558,-0.0020402006,0.10123695,-0.08609965,4.2411307e-11,-5.642296e-10,-2.3083299e-10,972.9090929031372,5961.24609375,3
38442.110952833,0.13291438,0.044761423,0.59911716,0.006593048,-0.0020402006,0.10123695,-0.08609965,3.769246e-11,7.962387e-11,-2.9891226e-10,974.3302464485168,5961.24609375,3
38442.127624541,0.13291438,0.04470832,0.5991686,0.0066558938,-0.0020402006,0.10123695,-0.08609965,-1.2631882e-11,3.719709e-10,-1.647032e-10,974.8355150222778,5961.24609375,3
38442.144296375,0.13291438,0.044389606,0.5991072,0.0065682884,-0.0020402006,0.10123695,-0.08609965,-7.5330645e-12,-2.7174474e-10,3.832431e-10,974.0853905677795,5961.24609375,3
38442.160968083,0.13291438,0.044099938,0.5989806,0.007082636,-0.0020402006,0.10123695,-0.08609965,-9.740029e-12,-1.2014089e-09,-9.540647e-11,973.4852910041809,5961.24609375,3
38442.177639875,0.13291438,0.04414228,0.59897083,0.007035007,-0.0020402006,0.10123695,-0.08609965,-7.797628e-11,-1.487001e-09,2.5604716e-10,974.1595983505249,5961.24609375,3
38442.194311583,0.13291438,0.044435672,0.59910315,0.0068335873,-0.0020402006,0.10123695,-0.08609965,3.9565184e-11,3.5664394e-10,-6.7407085e-10,974.1595983505249,5961.24609375,3
38442.2109835,0.13291438,0.0447689,0.59924495,0.0063347947,-0.0020402006,0.10123695,-0.08609965,4.9112e-11,-2.8877797e-10,-9.417823e-11,975.130558013916,5961.24609375,3
38442.22765525,0.13291438,0.04483205,0.5992486,0.006258904,-0.0020402006,0.10123695,-0.08609965,-1.0310933e-11,-1.491781e-09,3.062059e-10,975.4757881164551,5961.24609375,3
