TimeStamp,Distance,ARx,ARy,ARz,NIx,NIy,NIz,Camx,Camy,Camz,AmbientLightIntensity,LightColorEstimate,FeaturePointNumber
102417.216832125,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,-2.6162875e-10,-5.4886304e-09,-3.746585e-09,1005.5032968521118,5926.939453125,2
102417.233503916,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,4.1253712e-10,-1.097058e-08,-7.49832e-09,1003.5221576690674,5926.939453125,2
102417.250175791,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,-2.646607e-10,-1.2937392e-08,-3.7509285e-09,1002.8177499771118,5926.939453125,2
102417.266847458,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,4.656613e-10,0.0,0.0,1002.2542476654053,5926.939453125,2
102417.283519125,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,4.656613e-10,-7.450581e-09,3.7252903e-09,1002.9804706573486,5926.939453125,2
102417.300190916,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,2.1452123e-10,-5.5217257e-09,3.7043035e-11,1002.9804706573486,5926.939453125,2
102417.316862791,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,0.0,7.4505797e-09,3.7252899e-09,1004.0261745452881,5926.939453125,2
102417.3335345,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,4.656613e-10,-7.450581e-09,3.7252903e-09,1004.397988319397,5926.939453125,2
102417.350206291,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,-4.674906e-10,-1.132635e-08,-2.1447066e-10,1005.8736801147461,5926.939453125,2
102417.366878041,1.1404375,0.042271458,-0.17002009,-4.0527306,-0.008968356,0.63707274,-0.9458624,-2.25439e-10,9.404672e-09,1.0910229e-10,1007.0542097091675,5926.939453125,2
