TimeStamp,Distance,ARx,ARy,ARz,NIx,NIy,NIz,Camx,Camy,Camz,AmbientLightIntensity,LightColorEstimate,FeaturePointNumber
169574.007094166,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,-3.854045e-11,-4.115548e-10,5.4795635e-10,953.4576535224915,5943.14697265625,1
169574.023765958,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,1.9260535e-10,-4.2702503e-10,5.261039e-10,953.1195163726807,5943.14697265625,1
169574.040437833,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,2.1200254e-10,1.6419057e-09,-1.9538554e-10,953.1195163726807,5943.14697265625,1
169574.057109541,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,-2.7240768e-10,-4.4287823e-10,-3.5553177e-10,952.8490304946899,5943.14697265625,1
169574.073781458,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,-1.7249605e-11,-5.8009317e-09,-1.6246943e-10,952.4595141410828,5943.14697265625,1
169574.090453083,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,-5.163166e-11,-2.4345805e-09,4.5625279e-10,952.3209929466248,5943.14697265625,1
169574.107125041,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,0.0,-3.7252903e-09,-9.313226e-10,952.2101879119873,5943.14697265625,1
169574.123796708,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,2.3283064e-10,0.0,0.0,952.1215558052063,5943.14697265625,1
169574.140468458,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,2.1439761e-10,-2.041843e-09,-2.1209147e-10,952.1215558052063,5943.14697265625,1
169574.157140291,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,-4.0549706e-11,3.3429233e-09,4.9774357e-10,951.9938826560974,5943.14697265625,1
169574.173812125,0.75411123,0.022321228,1.7271565,-0.08437045,0.09580375,0.6009357,-0.44540063,1.9383875e-10,3.3307184e-09,5.196758e-10,951.9938826560974,5943.14697265625,1
169574.190483708,0.75411123,0.024834614,1.727113,-0.080956586,0.09580375,0.6009357,-0.44540063,2.1676513e-10,-2.0529296e-09,-1.811386e-10,951.9485235214233,5943.14697265625,1
169574.223827375,0.75411123,0.024691258,1.727028,-0.08135504,0.09580375,0.6009357,-0.44540063,-2.477187e-10,-3.1635672e-10,-2.8465363e-10,951.9122242927551,5943.14697265625,1
169574.240499208,0.75411123,0.024691258,1.727028,-0.08135504,0.09580375,0.6009357,-0.44540063,-1.6785948e-11,-2.3161584e-09,5.1674837e-10,951.8831968307495,5943.14697265625,1
169574.257170958,0.75411123,0.021897709,1.7265269,-0.07984834,0.09580375,0.6009357,-0.44540063,-1.1741913e-11,3.4135788e-09,6.4486305e-10,951.8831968307495,5943.14697265625,1
