169382.916494,0.036784,-0.033147,0.015778
169382.926500,0.017773,-0.004531,0.036476
169382.936505,-0.001929,0.017423,0.026074
169382.946511,-0.023022,0.015127,0.009563
169382.956517,-0.034946,0.059717,0.000571
169382.966523,-0.066193,0.044612,-0.033992
169382.976529,-0.094604,0.081536,-0.029287
169382.986534,-0.107272,0.052740,-0.036140
169382.996540,-0.093177,0.012292,-0.032139
169383.006546,-0.055551,0.036517,0.002931
169383.016552,-0.019911,-0.018739,0.013830
169383.026558,0.015134,-0.025321,0.030996
169383.036563,0.050816,-0.013255,0.042114
169383.046569,0.080394,-0.046140,0.025353
169383.056576,0.099154,0.000227,0.020924
169383.066582,0.090025,0.003870,-0.006945
169383.076588,0.065091,0.013294,-0.028892
169383.086593,0.029723,0.050886,-0.032950
169383.096599,-0.000455,0.027679,-0.043793
169383.106605,-0.035917,0.038495,-0.029332
169383.116611,-0.069096,0.026695,-0.011820
169383.126616,-0.090342,-0.005546,0.007034
169383.136622,-0.088453,0.002744,0.031838
169383.146628,-0.070732,-0.028292,0.034059
169383.156634,-0.046743,-0.020515,0.037556
169383.166640,-0.016205,-0.007637,0.028914
169383.176645,0.015928,-0.012353,0.002512
169383.186651,0.051716,0.024161,-0.011837
169383.196657,0.074877,0.024679,-0.033204
169383.206663,0.080602,0.027045,-0.042738
169383.216669,0.074050,0.037788,-0.033844
169383.226674,0.057377,0.009433,-0.024723
169383.236680,0.033366,0.008879,-0.003900
169383.246686,0.000821,-0.005284,0.011859
169383.256692,-0.034957,-0.019877,0.027194
169383.266698,-0.061638,-0.012604,0.037147
169383.276703,-0.079545,-0.014491,0.028125
169383.286709,-0.080687,-0.001636,0.018193
169383.296715,-0.067006,0.015464,0.000746
169383.306721,-0.045843,0.020981,-0.019203
169383.316727,-0.016695,0.038858,-0.028084
169383.326732,0.016905,0.028009,-0.034887
169383.336738,0.049188,0.021977,-0.029632
169383.346744,0.068909,0.015617,-0.011616
169383.356750,0.072094,-0.005910,-0.000240
169383.366756,0.072215,-0.013320,0.019415
169383.376761,0.059305,-0.018091,0.025904
169383.386767,0.028289,-0.023335,0.024886
169383.396773,-0.005556,-0.006067,0.017960
169383.406779,-0.038202,0.001743,0.003262
169383.416785,-0.063749,0.017271,-0.008674
169383.426790,-0.075612,0.032175,-0.018898
169383.436796,-0.080891,0.031411,-0.027210
169383.446802,-0.065274,0.031340,-0.021212
169383.456808,-0.039445,0.019435,-0.014399
169383.466814,-0.004767,0.004660,-0.000591
169383.476819,0.029245,-0.005315,0.010963
169383.486825,0.052517,-0.020346,0.018628
169383.496831,0.069145,-0.015771,0.023714
169383.506837,0.076134,-0.014159,0.015603
169383.516843,0.067568,-0.006394,0.003900
169383.526848,0.045270,0.009080,-0.006508
169383.536854,0.014582,0.019704,-0.018931
169383.546860,-0.013186,0.029098,-0.024749
169383.556866,-0.044344,0.027717,-0.021951
169383.566872,-0.062659,0.024902,-0.017105
169383.576877,-0.072094,0.016970,-0.004604
169383.586883,-0.067829,0.001158,0.009456
169383.596889,-0.049997,-0.008392,0.019385
169383.606895,-0.029080,-0.011660,0.024355
169383.616901,0.002237,-0.013183,0.020070
169383.626906,0.030187,-0.004958,0.012576
169383.636912,0.047495,0.002944,-0.000826
169383.646918,0.062647,0.010288,-0.014440
169383.656924,0.066396,0.021052,-0.023939
169383.666930,0.053160,0.022210,-0.028236
169383.676935,0.035136,0.020953,-0.022562
