TimeStamp,Distance,ARx,ARy,ARz,NIx,NIy,NIz,Camx,Camy,Camz,AmbientLightIntensity,LightColorEstimate,FeaturePointNumber
33237.793218041,1.191336,-0.22780019,0.26364803,-1.0481308,-0.3495566,0.36653787,-1.0783051,2.5397553e-09,6.523085e-08,2.4041652e-08,1072.6325511932373,5866.6455078125,3
33237.809890166,1.191336,-0.22780019,0.26364803,-1.0481308,-0.3495566,0.36653787,-1.0783051,-2.4378546e-09,1.304833e-07,4.808522e-08,1070.842981338501,5866.6455078125,3
33237.826561958,1.191336,-0.22869004,0.26335642,-1.0475899,-0.3495566,0.36653787,-1.0783051,-9.922926e-09,1.1282539e-08,-1.1527456e-08,1070.842981338501,5866.6455078125,3
33237.843233916,1.191336,-0.22871502,0.26325783,-1.0476303,-0.3495566,0.36653787,-1.0783051,4.957643e-09,1.3050418e-07,-1.1506465e-08,1070.842981338501,5866.6455078125,3
33237.859905791,1.191336,-0.22857831,0.2631513,-1.0478212,-0.3495566,0.36653787,-1.0783051,-4.958862e-09,6.5260366e-08,8.36788e-08,1071.7393159866333,5866.6455078125,3
33237.876577916,1.191336,-0.22857831,0.2631513,-1.0478212,-0.3495566,0.36653787,-1.0783051,2.5151943e-09,-5.3944383e-08,2.4101517e-08,1072.3130702972412,5866.6455078125,3
33237.893249666,1.191336,-0.22718315,0.26325938,-1.048786,-0.3495566,0.36653787,-1.0783051,-2.3611622e-09,1.1313931e-08,4.82437e-08,1072.3130702972412,5866.6455078125,3
33237.909921625,1.191336,-0.22630538,0.26322755,-1.0493408,-0.3495566,0.36653787,-1.0783051,2.5777702e-09,-5.3953936e-08,-3.5467284e-08,1070.5245733261108,5866.6455078125,3
33237.926593583,1.2001458,-0.22572352,0.263384,-1.04965,-0.34775716,0.37117007,-1.0870363,-4.84795e-09,-1.7317151e-07,8.3748745e-08,1070.5245733261108,5866.6455078125,3
33237.943265541,1.2001458,-0.22543418,0.26359448,-1.0497078,-0.34775716,0.37117007,-1.0870363,-2.2276474e-09,-1.07945596e-07,-1.1328332e-08,1070.5245733261108,5866.6455078125,3
33237.959937375,1.2001458,-0.22562432,0.26374897,-1.0494953,-0.34775716,0.37117007,-1.0870363,-2.2324622e-09,1.1246584e-08,4.8251046e-08,1071.535587310791,5866.6455078125,3
33237.976609541,1.2001458,-0.22609371,0.26388615,-1.0490891,-0.34775716,0.37117007,-1.0870363,-9.745716e-09,1.1248689e-08,-1.1417102e-08,1072.182536125183,5866.6455078125,3
33237.993281333,1.2001458,-0.22660214,0.2634329,-1.0485258,-0.34775716,0.37117007,-1.0870363,-2.3672284e-09,1.3046852e-07,-1.1471764e-08,1072.182536125183,5866.6455078125,3
33238.009953291,1.2001458,-0.22660214,0.2634329,-1.0485258,-0.34775716,0.37117007,-1.0870363,-9.878104e-09,-1.0793819e-07,-1.1499488e-08,1070.5549716949463,5866.6455078125,3
33238.026625166,1.2001458,-0.22782794,0.26301187,-1.0476061,-0.34775716,0.37117007,-1.0870363,2.4858837e-09,6.524771e-08,2.4050587e-08,1070.5549716949463,5866.6455078125,3
33238.043297125,1.2001458,-0.22811194,0.26285335,-1.0476121,-0.34775716,0.37117007,-1.0870363,-9.949458e-09,1.1301738e-08,-1.1487154e-08,1070.5549716949463,5866.6455078125,3
33238.059968916,1.2001458,-0.2280068,0.26274964,-1.0478033,-0.34775716,0.37117007,-1.0870363,-4.969717e-09,-5.3947698e-08,-3.5530643e-08,1071.5550184249878,5866.6455078125,3
33238.076641125,1.1969172,-0.2280068,0.26274964,-1.0478033,-0.34962964,0.36284888,-1.0856844,-9.9013295e-09,-2.2709548e-07,4.81917e-08,1072.195053100586,5866.6455078125,3
33238.093312916,1.1969172,-0.2268991,0.2623995,-1.0487309,-0.34962964,0.36284888,-1.0856844,-2.4026203e-09,1.3054228e-07,-1.1357102e-08,1072.195053100586,5866.6455078125,3
