129408.941220,0.195496,-0.000858,-0.028370
129408.951226,0.123883,0.022942,-0.010926
129408.961232,-0.008362,0.038727,-0.021041
129408.971238,-0.066972,0.010914,0.004956
129408.981244,-0.016835,-0.022858,0.010340
129408.991250,0.012415,-0.015654,0.015610
129409.001256,-0.049819,-0.021479,0.028431
129409.011262,-0.142721,-0.026921,0.002030
129409.021268,-0.137727,0.028087,0.004654
129409.031274,-0.018045,0.014372,-0.012228
129409.041280,0.101604,0.003842,-0.019773
129409.051286,0.110355,0.045758,-0.012926
129409.061292,0.044861,0.025678,-0.018112
129409.071298,0.016296,0.010934,-0.001847
129409.081304,0.054582,0.013433,0.003978
129409.091310,0.077285,-0.014469,0.008453
129409.101316,0.010669,-0.022237,0.016929
129409.111322,-0.103786,-0.003777,0.006164
129409.121328,-0.154046,0.009945,0.002873
129409.131334,-0.091130,-0.002865,-0.003004
129409.141340,-0.003918,0.011608,-0.011605
129409.151346,0.029977,0.023681,-0.008984
129409.161352,0.011835,0.008402,-0.011441
129409.171358,0.016420,0.024062,-0.003139
129409.181364,0.075803,0.016797,0.000969
129409.191370,0.124531,-0.015313,0.001706
129409.201376,0.087018,0.001418,0.010477
129409.211382,-0.014276,0.009244,-0.001404
129409.221388,-0.091553,0.000648,0.001490
129409.231394,-0.090674,0.009124,-0.003921
129409.241400,-0.049751,0.013739,-0.008837
129409.251406,-0.037777,-0.001038,-0.004463
129409.261413,-0.056340,0.003976,-0.003580
129409.271418,-0.043225,0.016732,0.002465
129409.281425,0.029023,-0.001453,0.002317
129409.291430,0.104462,-0.002149,0.003833
129409.301437,0.114957,0.011306,0.004111
129409.311443,0.055396,0.003671,-0.004111
129409.321449,-0.008237,0.018109,-0.006354
129409.331455,-0.027975,0.023146,-0.006269
129409.341461,-0.023728,0.005311,-0.012203
129409.351467,-0.038775,0.003206,-0.004947
129409.361473,-0.082638,0.008865,-0.001636
129409.371479,-0.092836,-0.002260,0.006030
129409.381485,-0.043131,-0.006969,0.010000
129409.391491,0.032616,-0.001343,0.007203
129409.401497,0.074575,0.000317,0.004460
129409.411503,0.061768,0.004485,-0.002780
129409.421509,0.038446,0.026787,-0.008569
129409.431515,0.033847,0.024758,-0.011747
129409.441521,0.039491,0.015001,-0.012513
129409.451527,0.009935,0.017647,-0.007403
129409.461533,-0.045726,0.005057,-0.001966
129409.471539,-0.090654,-0.006218,0.006676
129409.481545,-0.081117,-0.004640,0.008214
129409.491551,-0.031716,-0.014781,0.007987
129409.501557,0.007172,-0.012265,0.006797
129409.511563,0.014629,0.006315,0.001148
129409.521569,0.014091,0.022633,-0.007013
129409.531575,0.042019,0.019665,-0.013750
129409.541581,0.071111,0.026373,-0.014400
129409.551587,0.064950,0.021012,-0.013015
129409.561593,0.016267,0.010682,-0.007195
129409.571599,-0.035463,0.005013,0.001902
129409.581605,-0.056720,-0.004062,0.007563
129409.591611,-0.043476,-0.016324,0.009744
129409.601617,-0.035382,-0.009963,0.010225
129409.611623,-0.039959,0.000278,0.003337
129409.621629,-0.036418,0.006326,-0.003137
129409.631635,-0.003996,0.020602,-0.008382
129409.641641,0.051380,0.023435,-0.009515
129409.651647,0.073564,0.013538,-0.011062
129409.661653,0.056570,0.017242,-0.007883
129409.671659,0.022516,0.014167,-0.000170
129409.681665,-0.003419,-0.001950,0.002975
129409.691671,-0.007499,-0.005259,0.007744
129409.701677,-0.022282,-0.004359,0.008627
129409.711683,-0.054277,-0.004278,0.004873
129409.721689,-0.070158,0.005538,0.002110
129409.731695,-0.055209,0.013910,-0.006877
129409.741701,-0.008727,0.012363,-0.008517
129409.751707,0.031857,0.011352,-0.009487
129409.761712,0.044855,0.018046,-0.004926
129409.771718,0.040959,0.010995,-0.002286
129409.781724,0.039985,0.006451,0.001885
129409.791730,0.039614,0.003364,0.003556
129409.801736,0.020831,-0.003500,0.002880
129409.811742,-0.019950,-0.001745,0.002036
129409.821748,-0.060366,0.006447,0.000044
129409.831754,-0.070843,0.006208,-0.003829
129409.841760,-0.048567,0.009184,-0.003726
129409.851766,-0.015956,0.007356,-0.002287
129409.861772,0.001056,0.005844,-0.001794
129409.871778,0.016236,0.004236,0.001239
129409.881784,0.035947,0.008131,0.001316
129409.891790,0.055339,0.005258,0.002531
129409.901796,0.060076,0.003839,0.000833
129409.911802,0.028989,0.007747,-0.000829
129409.921808,-0.013310,0.011904,-0.003883
129409.931814,-0.037308,0.009156,-0.004740
129409.941820,-0.046518,0.010427,-0.005355
129409.951826,-0.042324,0.003625,-0.001781
129409.961832,-0.037708,0.003155,0.001213
129409.971838,-0.027305,0.000813,0.003456
129409.981844,-0.002754,0.005890,0.003253
129409.991850,0.028901,0.000703,0.000943
129410.001856,0.053606,0.005319,-0.000011
129410.011862,0.048998,0.014328,-0.005064
129410.021868,0.027283,0.012718,-0.003751
129410.031874,0.006633,0.017903,-0.007677
129410.041880,-0.006104,0.013893,-0.005776
129410.051886,-0.023107,0.007128,-0.003173
129410.061892,-0.040108,0.001555,0.000123
129410.071898,-0.047407,-0.001916,0.004574
129410.081904,-0.038588,-0.005009,0.007162
129410.091910,-0.012620,-0.004496,0.004764
129410.101916,0.017217,0.003217,0.003499
129410.111922,0.033449,0.007671,-0.001154
129410.121928,0.033856,0.016059,-0.006923
129410.131934,0.031722,0.021878,-0.011131
129410.141940,0.029925,0.017097,-0.009900
129410.151946,0.017294,0.008857,-0.005547
129410.161952,-0.006258,0.007278,-0.000610
129410.171958,-0.032272,-0.003590,0.003157
129410.181964,-0.045505,-0.003310,0.007406
129410.191970,-0.039056,-0.002900,0.007926
129410.201976,-0.021408,-0.001723,0.001968
129410.211982,-0.006684,0.003748,0.002303
129410.221988,0.005373,0.011504,-0.003605
129410.231994,0.020272,0.015802,-0.007546
129410.242000,0.033626,0.015092,-0.008341
129410.252006,0.039753,0.012167,-0.005938
129410.262012,0.029665,0.008675,-0.003616
129410.272018,0.003075,0.007892,0.000897
129410.282024,-0.017348,-0.000105,0.001597
129410.292030,-0.027520,-0.004129,0.007140
129410.302036,-0.033113,-0.002544,0.001592
129410.312042,-0.033604,0.001307,0.001868
129410.322048,-0.030842,0.006094,-0.001618
129410.332054,-0.014316,0.011630,-0.004774
129410.342060,0.010399,0.015817,-0.007897
129410.352066,0.032390,0.012329,-0.004115
129410.362072,0.038982,0.007822,-0.003685
129410.372078,0.031326,0.008821,-0.001479
129410.382084,0.017238,0.005634,0.000988
129410.392090,0.004547,0.000975,0.003484
129410.402096,-0.010698,0.000590,0.005756
129410.412102,-0.027378,0.002534,0.000945
129410.422108,-0.042926,0.006644,-0.002635
129410.432114,-0.039481,0.009411,-0.004118
129410.442120,-0.022707,0.008248,-0.005767
129410.452126,-0.000219,0.007286,-0.003657
129410.462132,0.020056,0.009978,-0.005094
129410.472139,0.029055,0.009637,-0.000661
129410.482145,0.031033,0.005196,0.000046
129410.492151,0.030150,0.005714,0.001523
129410.502157,0.021057,0.005943,0.000296
129410.512163,-0.001133,0.007513,-0.001286
129410.522169,-0.023043,0.008077,-0.004793
129410.532175,-0.036329,0.008954,-0.001664
129410.542181,-0.037925,0.008055,-0.003482
129410.552187,-0.025069,0.006225,-0.002123
129410.562193,-0.011445,0.001949,-0.002159
129410.572199,-0.000293,0.004998,0.000909
129410.582205,0.016258,0.004154,-0.001248
129410.592211,0.030923,0.006558,-0.000444
129410.602217,0.034066,0.004813,-0.002256
129410.612223,0.027400,0.009822,-0.003800
129410.622229,0.008152,0.013252,-0.005401
129410.632235,-0.010354,0.010108,-0.005009
129410.642241,-0.021916,0.007380,-0.002192
129410.652247,-0.027347,0.005364,-0.000323
129410.662253,-0.031768,0.002085,0.000116
129410.672259,-0.024997,-0.000264,0.002169
129410.682265,-0.010856,0.004404,0.002241
129410.692271,0.005821,0.000846,0.002245
129410.702277,0.019651,0.005631,0.000105
129410.712283,0.029784,0.012854,-0.004098
129410.722289,0.023482,0.014051,-0.004128
129410.732295,0.015398,0.014874,-0.005187
129410.742301,0.005312,0.014053,-0.004838
129410.752307,-0.005926,0.008909,-0.003099
129410.762314,-0.021376,0.004829,0.000768
129410.772320,-0.026765,0.000273,0.003236
129410.782326,-0.030732,0.000205,0.003777
129410.792332,-0.017756,-0.000676,0.002861
129410.802338,-0.002695,0.003201,0.000446
129410.812344,0.008978,0.008397,-0.001684
129410.822350,0.016921,0.013678,-0.004597
129410.832356,0.020233,0.012551,-0.004158
129410.842362,0.021252,0.013954,-0.005628
129410.852368,0.017004,0.008713,-0.004412
129410.862374,0.005015,0.006613,-0.000691
129410.872380,-0.011779,0.003839,-0.000416
129410.882386,-0.024147,0.001650,0.001679
129410.892392,-0.025384,0.000508,0.003609
129410.902398,-0.022320,0.000993,0.003159
129410.912404,-0.015261,0.006671,-0.001185
129410.922410,-0.006269,0.011135,-0.002162
129410.932416,0.006006,0.013569,-0.002874
129410.942422,0.017874,0.013018,-0.006182
129410.952428,0.028961,0.012387,-0.005527
129410.962434,0.022684,0.009800,-0.002543
129410.972440,0.015893,0.005814,0.000314
129410.982446,-0.002461,0.003299,0.003687
129410.992452,-0.010682,0.004363,0.001386
129411.002458,-0.019101,0.002635,0.001725
129411.012464,-0.024922,0.003580,-0.000694
129411.022470,-0.022274,0.006924,-0.002264
129411.032476,-0.016642,0.008207,-0.002103
129411.042482,-0.001745,0.007997,-0.001277
129411.052488,0.014092,0.007669,-0.002193
129411.062494,0.024331,0.009418,-0.002484
129411.072500,0.024604,0.008597,-0.001491
129411.082506,0.018896,0.006350,0.000119
129411.092512,0.007133,0.004212,0.000813
129411.102518,-0.000868,0.004898,-0.000808
129411.112524,-0.013525,0.005840,-0.001173
129411.122530,-0.023769,0.005198,0.000391
129411.132536,-0.024572,0.007908,-0.001883
129411.142542,-0.021563,0.007852,-0.000580
129411.152548,-0.011630,0.004634,-0.001845
129411.162554,0.004955,0.004753,0.000540
129411.172560,0.011456,0.006498,-0.001002
129411.182566,0.018131,0.005793,-0.000005
129411.192572,0.021947,0.006436,-0.001091
129411.202578,0.015822,0.008624,-0.002695
129411.212584,0.004825,0.008122,-0.002981
129411.222590,-0.005773,0.007740,-0.001035
129411.232596,-0.017186,0.008769,-0.001847
129411.242602,-0.022962,0.008588,-0.001784
129411.252608,-0.020104,0.003405,0.000016
129411.262614,-0.015910,0.001988,0.002002
