172934.982946,0.236213,0.408623,0.305818,-0.011904,-0.780091,-0.625553,-0.034284,0.037385,-0.095974,156.508774
172934.992951,0.380600,0.446846,0.296234,-0.011595,-0.781982,-0.623193,-0.024294,0.032791,-0.127020,156.217773
172935.002955,0.458773,0.446175,0.279974,-0.011022,-0.784604,-0.619899,-0.007396,0.027676,-0.142811,155.926987
172935.012960,0.458685,0.408492,0.279438,-0.010585,-0.787433,-0.616309,-0.021123,0.032505,-0.104471,155.646561
172935.022965,0.424716,0.388536,0.275495,-0.010343,-0.790125,-0.612859,-0.045794,0.031076,-0.057201,155.373489
172935.032970,0.331689,0.346534,0.253454,-0.010200,-0.792437,-0.609868,-0.071678,0.029009,-0.017970,155.116302
172935.042975,0.198682,0.306482,0.232011,-0.010145,-0.794028,-0.607796,-0.089174,0.026282,0.026726,154.884354
172935.052980,0.066482,0.300863,0.208651,-0.010056,-0.794807,-0.606779,-0.091156,0.016151,0.053496,154.673798
172935.062985,-0.055382,0.340062,0.191876,-0.009707,-0.794816,-0.606772,-0.073148,0.003786,0.054679,154.468430
172935.072990,-0.149090,0.383824,0.182931,-0.009006,-0.794176,-0.607621,-0.053998,0.005479,0.046769,154.258621
172935.082995,-0.201104,0.423030,0.175426,-0.007968,-0.793088,-0.609055,-0.048124,0.011685,0.028824,154.043243
172935.092999,-0.210128,0.454807,0.181075,-0.006697,-0.791799,-0.610745,-0.039735,0.015051,0.005993,153.817780
172935.103004,-0.192000,0.462367,0.188149,-0.005347,-0.790548,-0.612377,-0.022424,0.018560,-0.019093,153.583664
172935.113009,-0.159055,0.471905,0.190236,-0.003971,-0.789454,-0.613796,-0.010678,0.014415,-0.033161,153.344757
172935.123014,-0.125197,0.480867,0.196841,-0.002579,-0.788571,-0.614939,-0.006775,0.009213,-0.040136,153.100815
172935.133019,-0.089790,0.471302,0.209421,-0.001214,-0.787910,-0.615789,-0.008811,0.005577,-0.043406,152.851685
172935.143024,-0.057695,0.427556,0.234568,-0.000179,-0.787452,-0.616376,-0.009770,0.008522,-0.048007,152.598907
172935.153029,-0.032106,0.380789,0.262302,0.000321,-0.787169,-0.616738,-0.009766,0.006865,-0.052040,152.343857
172935.163034,-0.005085,0.353079,0.277013,0.000449,-0.787056,-0.616882,-0.011222,0.004249,-0.057374,152.086548
172935.173039,0.047559,0.349847,0.270884,0.000442,-0.787184,-0.616719,-0.017517,0.002195,-0.063182,151.831238
172935.183043,0.116359,0.361806,0.260497,0.000524,-0.787687,-0.616075,-0.029852,0.002104,-0.073897,151.578598
172935.193048,0.174525,0.380667,0.251937,0.000789,-0.788592,-0.614916,-0.037578,0.003833,-0.081205,151.328354
172935.203053,0.216653,0.413448,0.244309,0.001264,-0.789807,-0.613355,-0.032117,0.005520,-0.077090,151.074905
172935.213058,0.240363,0.448744,0.227712,0.002031,-0.791207,-0.611545,-0.024950,0.002602,-0.074780,150.818420
172935.223063,0.266180,0.491993,0.218632,0.003143,-0.792767,-0.609517,-0.020660,-0.006244,-0.074855,150.557755
172935.233068,0.287009,0.521061,0.204081,0.004540,-0.794471,-0.607285,-0.021980,-0.010293,-0.074066,150.293060
172935.243073,0.296617,0.537708,0.192965,0.006183,-0.796255,-0.604930,-0.035114,-0.002512,-0.062840,150.029984
172935.253078,0.303584,0.548255,0.181343,0.007970,-0.798086,-0.602491,-0.050435,0.005941,-0.048983,149.768311
172935.263083,0.288315,0.546508,0.184120,0.009803,-0.799887,-0.600071,-0.055610,0.014685,-0.035092,149.507584
172935.273087,0.240193,0.537912,0.189696,0.011557,-0.801490,-0.597896,-0.060690,0.016441,-0.013966,149.245895
172935.283092,0.195617,0.539633,0.192473,0.013225,-0.802806,-0.596094,-0.058452,0.012858,0.004007,148.982620
172935.293097,0.158689,0.553771,0.196662,0.014921,-0.803885,-0.594598,-0.053983,0.008215,0.007882,148.714447
172935.303102,0.129714,0.568729,0.212952,0.016616,-0.804770,-0.593354,-0.046798,0.010398,-0.003616,148.435028
172935.313107,0.112590,0.575700,0.231397,0.018235,-0.805521,-0.592286,-0.040940,0.013041,-0.017211,148.142212
172935.323112,0.101843,0.564181,0.256812,0.019648,-0.806200,-0.591316,-0.038554,0.011767,-0.028404,147.837769
172935.333117,0.090406,0.535990,0.285290,0.020718,-0.806821,-0.590433,-0.038830,0.010327,-0.035620,147.523010
172935.343122,0.074357,0.510973,0.322005,0.021345,-0.807379,-0.589647,-0.034743,0.012305,-0.038069,147.197296
172935.353127,0.068544,0.508590,0.355879,0.021607,-0.807866,-0.588971,-0.026215,0.013768,-0.039646,146.855164
172935.363132,0.082233,0.534822,0.384258,0.021679,-0.808383,-0.588257,-0.011212,0.013553,-0.051285,146.492065
172935.373136,0.106918,0.582871,0.404396,0.021769,-0.809023,-0.587374,-0.004023,0.014437,-0.064130,146.102463
172935.383141,0.133253,0.632046,0.414549,0.022022,-0.809815,-0.586273,-0.005329,0.017563,-0.065659,145.691269
172935.393146,0.129090,0.656683,0.427698,0.022410,-0.810688,-0.585049,-0.007624,0.019856,-0.050541,145.261826
172935.403151,0.094698,0.647746,0.432449,0.022728,-0.811450,-0.583979,-0.011146,0.017963,-0.023473,144.822693
172935.413156,0.031483,0.637076,0.439620,0.023012,-0.811910,-0.583329,-0.012011,0.009359,0.008423,144.388199
172935.423161,-0.028404,0.616865,0.485972,0.022871,-0.812026,-0.583173,0.000200,-0.012986,0.025693,143.937561
172935.433166,-0.070479,0.641637,0.492306,0.022598,-0.811842,-0.583440,0.006409,0.034986,0.024327,143.472092
172935.443171,-0.118318,0.648981,0.483813,0.022382,-0.811408,-0.584051,-0.004758,0.015357,0.017721,142.999817
172935.453176,-0.160175,0.672901,0.437523,0.022485,-0.810686,-0.585049,-0.045175,0.021761,0.021557,142.539749
172935.463181,-0.180226,0.690148,0.367233,0.023240,-0.809777,-0.586277,-0.094788,0.022576,0.023838,142.107925
172935.473186,-0.173337,0.696606,0.324491,0.024520,-0.808810,-0.587558,-0.123214,0.014224,0.004200,141.707184
172935.483190,-0.140948,0.711970,0.303750,0.026138,-0.807958,-0.588660,-0.111877,0.014165,-0.033898,141.320984
172935.493195,-0.094713,0.731746,0.305521,0.027944,-0.807335,-0.589431,-0.074957,0.015969,-0.062806,140.934982
172935.503200,-0.039942,0.736170,0.321956,0.029758,-0.807028,-0.589763,-0.034686,0.022115,-0.082905,140.540909
172935.513205,0.013283,0.724128,0.357628,0.031321,-0.807053,-0.589648,0.003393,0.025116,-0.096525,140.133209
172935.523210,0.044615,0.718177,0.380431,0.032574,-0.807350,-0.589174,0.023594,0.027015,-0.102034,139.711670
172935.533215,0.060578,0.742439,0.390640,0.033721,-0.807797,-0.588496,0.025636,0.023815,-0.099248,139.277893
172935.543220,0.068611,0.799417,0.381533,0.035126,-0.808310,-0.587708,0.009048,0.020728,-0.088836,138.832733
172935.553225,0.109294,0.852583,0.382865,0.036909,-0.808955,-0.586711,-0.005033,0.025950,-0.090703,138.372681
172935.563230,0.159081,0.876055,0.386542,0.038869,-0.809888,-0.585295,-0.007192,0.029768,-0.100740,137.900177
